"","LT_NP_Time5_1","LT_NP_Time5_2","LT_NP_Time5_3","LT_NP_Time5_4","LT_NP_Time60_1","LT_NP_Time60_2","LT_NP_Time60_3","LT_NP_Time60_4","LT_NP_Time1440_1","LT_NP_Time1440_2","LT_NP_Time1440_3","LT_NP_Time1440_4","LT_P_Time5_1","LT_P_Time5_2","LT_P_Time5_3","LT_P_Time5_4","LT_P_Time60_1","LT_P_Time60_2","LT_P_Time60_3","LT_P_Time60_4","LT_P_Time1440_1","LT_P_Time1440_2","LT_P_Time1440_3","LT_P_Time1440_4"
"Dm_00013061-RA",21.1565097308163,13.7052690737828,13.6975422438491,23.7390214770905,13.4082693316584,12.0874225770627,13.9604799436638,12.2974862544694,13.1935929218803,9.13530928972292,13.1129585848467,13.0165961786657,23.7478057736383,16.4723361865087,15.7755276198742,14.3756283394771,25.8059060927356,25.0467485938167,21.706576397001,29.6041090570379,20.3483144558988,12.5117519750697,22.5228311889591,15.0058670170522
"Dm_00007360-RA",30.6128284741357,29.5315916946986,25.4206639840803,28.333670795237,19.0695386050253,18.0212482058026,21.8658119599554,23.7394952042801,38.3121640616141,40.6779809882002,19.4433523844278,32.5414904466642,10.8502905689899,18.5603788016999,22.8005672630994,33.3656558990332,19.1073517452596,26.4538693013345,22.0379745099323,28.1876445088543,37.1153255675593,49.4316758359313,61.3121515699441,63.5542603075154
"Dm_00006842-RA",151.30109989311,145.210588996032,159.681258230097,151.623427498836,146.299116485428,127.687136677699,94.1911899813461,82.0188865841568,131.30162186679,256.305753090905,104.752945016879,172.86039725268,142.48683464183,186.763811692105,131.380565959265,170.644032696385,131.335590157072,180.955722986788,191.051012104902,119.832900776335,327.038109935205,448.782185597584,265.268900669962,223.616841822739
"Dm_00007129-RA",3.36580836626623,6.52631860656323,7.77428073299543,29.4823331247737,35.6064041140706,47.910147669085,52.1415515968166,55.7129594659005,9.51461028020217,16.8917039696763,5.57677549010721,10.4132769429325,3.57028811172613,11.8322414860837,8.38074904805818,14.1094129998571,259.596434056285,149.717643279893,277.877317692906,219.127065604008,196.646110901806,392.581857053828,263.391998070882,50.6080220967252
"Dm_00006920-RA",0.0801382944349102,0.815789825820404,0.308503203690295,0,5.21432696231159,1.31862791749775,0.168198553538118,0.0534673315411713,3.74241337687952,0.603275141774155,1.88404577368487,0.650829808933283,0.102361231782924,0.116002367510624,0.246492619060535,0.0887384465399819,0.0549061831760333,1.12569656601423,1.1598933952596,1.34564132077445,9.19743813406624,36.6122578286877,19.3946601904925,10.5923767179192
"Dm_00007448-RA",43.5952321725911,23.1684310532995,20.2378101620833,64.3250904540517,46.9289426608043,149.004954677246,128.335496349584,117.841998716742,23.342510554096,20.8560834727636,28.7882194219048,16.4009111851187,24.6690568596846,49.6490132945472,36.6041539304894,37.0039322071724,156.043372586287,72.607428507918,109.85847443673,105.951548204136,99.9509206073747,127.98906938432,143.270231729767,35.8963877662818
"Dm_00007562-RA",374.245835011031,128.242160618967,107.976121291603,133.24483022625,113.225385467337,405.917627269725,316.213280651662,303.908312480018,144.875799199878,437.805388601815,239.650622412715,127.041978703777,180.872296560426,166.811404480278,104.143131553076,130.889208646473,618.463247294839,159.00463994951,326.592840293809,447.036211406754,273.155773255985,1965.57572421465,756.391747429208,699.391096069278
"Dm_00007566-RA",27.2470201078695,26.7579062869092,30.8503203690295,42.5005061928556,45.5881157276385,27.6911862674528,42.5542340451439,50.1523569856187,27.2752161365796,32.0597646771408,39.0374284307504,24.9918646630381,33.2674003294502,48.488989619441,31.1813163111576,43.4818388045911,65.4481703458316,83.0201217435497,66.9424188121253,68.8401770417245,64.3006736806401,47.3805689547723,51.3020043748512,57.0811412021203
"Dm_00007203-RA",19.7140204309879,32.305277102488,17.3995806881326,53.6042420450431,74.9373274869352,59.9975702461477,41.3768441703771,37.3201974157376,36.1555190647682,144.096576720912,17.182497456006,22.9092092744516,9.31487209224606,37.1207576033998,23.1703061916903,52.8881141378292,89.2774538442301,228.234978759386,278.8715120317,104.535083655952,112.159909280914,127.168626631856,48.1738333763846,140.054758825821
"Dm_00018126-RA",1.43116255329295,1.46842168647673,1.32644037458679,1.00468516427808,3.86086645981992,2.80766651620013,0,0.819809247787626,1.39547617442965,0.344728652442374,2.41157859031663,10.6326586549278,3.14952203235925,1.39202841012749,1.47895571436321,2.12972271695957,0.549061831760333,3.09566555653914,1.22696174535464,2.38745099596351,59.2191298081974,339.491006541909,55.6477846527608,360.949948297428
"Dm_00017932-RA",45.0377214724195,71.4631887418674,76.6321957966692,80.7892505107435,131.699000990956,54.0637446174079,77.5395331810724,55.1782861504888,50.8714496314809,43.7805388601815,33.3099292787484,48.4217377846363,49.7475586465009,100.922059734243,78.8776380993711,57.1475595717483,106.627807727857,199.529716326023,131.399351777266,147.312313011098,250.691234096673,223.775760734444,202.079846500938,183.895429130542
"Dm_00018077-RA",34.6197431958812,24.0006998336014,23.3228421989863,32.5454326702047,12.8214638733969,71.2059075448786,85.6130637509021,98.2729553726729,15.7308223299343,9.99713092082885,18.9911813987435,10.6736088665058,25.7950304092968,27.1445539974861,13.8035866673899,11.4472596036577,177.722529951512,133.957891355694,247.057293190294,114.308689038419,442.290963013416,952.835548321758,912.800297352535,32.0713628403665
"Dm_00017893-RA",8.49465921010048,5.38421285041466,10.6125102069461,18.3785972725862,33.6696540994977,23.5155311953766,13.7922813901257,11.548943612893,21.9470343796663,17.7535256007823,22.4578256223236,27.3348519751979,13.6140438271289,23.6644829721674,12.8176161911478,29.372425804734,41.3992621147291,104.971204780827,70.2563999414384,58.2166929303472,47.3708760533323,42.4579124399908,65.6915909677972,37.3675511993262
"Dm_00015937-RA",14.264616409414,12.8894792479624,28.3822947395071,76.5774886357758,9.9817116135679,43.5147212774258,94.1911899813461,90.2528556414972,2.53722940805391,0.517092978663561,1.80868394273747,2.08265538858651,18.3226604891433,53.5930937899085,11.7083994053754,29.372425804734,58.8594283647077,40.5250763765124,66.9424188121253,75.7808533278243,47.6964490846267,20.100847435358,110.111619146022,9.70967865809262
"Dm_00018080-RA",16.1879354758519,7.01579250205547,10.2423063625178,12.2523981817241,15.494000116583,23.0759885562107,11.1011045335158,13.0460288960458,9.51461028020217,17.4087969483399,13.1129585848467,5.46697039503958,15.0471010720898,8.12016572574371,4.92985238121069,13.1332900879173,59.2986778301159,43.9021660745551,43.7445509069334,57.5084606562554,50.1382468193346,165.524325309529,68.8197619662638,44.7233683645478
"Dm_00018034-RA",21.6373394974258,17.9473761680489,14.8081537771342,13.4010605112608,12.0674423984925,12.3071938966457,10.0919132122871,9.94492366665786,26.8946317253715,35.3346868753434,11.1535509802144,27.5951838987712,9.9290394829436,19.9524072118274,13.9268329769202,21.2972271695957,20.2054754087802,16.0411760657028,13.7530216866495,28.3292909636726,65.928538837112,221.929764541401,147.64967112762,49.4310913502897
"Dm_00017485-RA",1.12193612208874,0,0.61700640738059,8.80641119311422,20.5593463085428,6.3733682679058,4.54136094552919,4.38432118637605,1.64919911523504,6.7222087226263,0.753618309473947,0.520663847146627,6.65348006589004,0.696014205063746,0,0.621169125779873,27.5629039543687,23.6396278862989,24.3577613004515,33.0036239726786,53.2311906166312,19.0752939947785,66.3172251674905,3.53079223930641
"Dm_00015696-RA",69.2394863917624,49.9263373402087,39.2416075094055,34.842757329278,33.8186348698495,28.5702715457846,63.2426561303324,62.0221045877587,31.2079217190631,13.0996887928102,20.046247032007,18.4835665737053,36.7476822100696,36.6567481333573,34.6322129780051,29.194948911654,34.9203324999572,31.8009279899021,38.2764820435667,35.9781995238642,23.9296178001369,27.6899428956462,24.399733788039,22.0674514956651
"Dm_00016479-RA",43.2746789948515,28.0631700082219,20.97821785094,101.465172442403,121.121366295981,166.147117604717,132.708658741575,133.133655537517,54.0429863915483,27.0611992167264,44.4634802589629,38.2687927652771,21.495858674414,62.6412784557372,51.0239721455307,37.1814091002524,340.747772790462,221.762223504804,402.980105324477,276.9188191699,313.201256105194,185.214951368655,105.732179748169,37.0733185127173
"Dm_00016509-RA",77.7341456018629,76.684243627118,84.4064765296647,78.4919258516702,90.1333660628147,89.4469270702642,105.628691621938,101.908733917473,80.8107566465171,66.7049942475994,89.6805788273997,79.9219005370072,81.0700955720756,68.4413968312684,89.8465596475648,65.2227582068867,60.7262385926928,50.0934971876334,65.4511273039344,72.947924231457,69.8354152126446,78.1471721721569,60.6865173702508,62.3773295610799
"Dm_00014320-RA",4.16719131061533,2.61052744262529,3.70203844428354,1.53154977271552,9.08782699145735,4.39542639165917,5.21415515968166,5.34673315411713,12.4324240994642,40.6779809882002,7.0840121090551,5.46697039503958,7.16528622480466,2.32004735021249,5.29959130980149,4.96935300623899,15.8129807546976,21.9510830372775,16.4042065901,9.63195892764869,17.092584142955,29.946160464921,23.7740995883457,18.5366592563586
"Dm_00010333-RA",1.28221271095856,0.326315930328161,0.493605125904472,31.0138828974892,28.7532886778896,38.8995235661837,30.4439381903994,42.5599959067724,1.52233764483235,0.344728652442374,7.23473577094989,1.04132769429325,1.53541847674386,5.10410417046747,0.616231547651336,1.06486135847978,261.46324428427,126.359439535098,205.63252907388,266.153688603704,244.179773470785,198.752256784305,258.386924473336,1.47116343304434
"Dm_00009796-RA",151.30109989311,136.563216842336,148.45174161577,83.0865751698167,108.160039275378,90.9853263073449,101.255529229947,117.628129390577,154.009825068872,169.778861327869,167.755435688901,144.223885659616,158.659909263532,111.362272810199,154.797364770016,139.940530193551,143.085513356743,118.479563572998,120.960311219929,75.6392068730059,137.717392237523,289.0009595553,225.853946089284,214.495628537864
"Dm_00010675-RA",27.0867435189996,28.5526439037141,25.7908678285086,22.5903591475539,29.6471733000002,47.0310623907532,36.8354832248479,41.2767799497843,28.5438308406065,25.5099202807357,33.3099292787484,29.1571754402111,24.5666956279017,29.6966060827198,33.646242501763,30.0823333770539,37.3362045597026,25.8910210183274,37.9450839306354,30.8789271504032,23.2784717375482,26.049057390719,23.1484653886524,24.1270803019271
"Dm_00010187-RA",2.56442542191713,2.44736947746121,1.60421665918953,6.89197397721982,30.392077151759,0,1.17738987476683,1.17628129390577,1.90292205604043,2.58546489331781,3.91881520926452,3.12398308287976,5.73222897984373,5.56811364050997,2.34167988107508,1.68603048425966,29.3199018160018,60.7876145647686,30.1572282767495,118.983022047425,9.44161790753703,11.8964199107221,11.8870497941728,3.23655955269754
"Dm_00010749-RA",44.8774448835497,43.5631766988096,41.2160280130234,36.3743071019935,32.0308656256284,27.2516436282869,29.7711439762469,37.9618053942316,51.1251725722863,45.159453469951,46.8750588492795,49.4630654789295,43.2988010441767,37.5847670734423,38.5760948829737,44.103007930371,24.3783453301588,32.6452004144128,23.6949650745889,28.3292909636726,32.557303129438,38.5608093657887,32.532978384052,38.8387146323705
"Dm_00009621-RA",111.552505853395,69.6684511250625,65.0324753379141,67.3881899994827,85.8129237226136,81.3153882456947,73.5027678961576,62.6637125662528,83.7285704657791,81.7006906288427,94.0515650223486,79.6615686134339,79.5346770953317,72.3854773266296,49.5450164311674,48.6286687039101,92.6816372011441,67.8232181023575,61.6400490052243,89.5205594452055,103.043864404671,183.98428723996,177.680112712899,122.10656494268
"Dm_00008439-RA",275.996286033831,229.726414951026,369.710239302449,246.962400850377,641.511197134678,779.089327921589,446.90355675078,548.254017623171,769.161095051543,72.737745665341,272.357657043884,426.423690813087,303.808135931718,248.709075942779,265.349304418665,213.948394607896,435.845282051352,595.212059280026,602.813167422059,417.007162985261,1125.66875570032,1915.52871631437,1743.01688034555,576.69606575338
"Dm_00009177-RA",2.08359565530766,5.22105488525058,6.1700640738059,122.141094374062,133.337789464825,156.037636903901,163.657192592589,169.919179637842,13.8279002738938,16.546975317234,4.52170985684368,1.04132769429325,8.29125977441682,28.3045776725923,16.2685128579953,27.5089184273944,174.931099598842,251.311758362678,431.148944923639,242.215437739401,172.390920070374,118.964199107221,145.772768528541,20.5962880626207
"Dm_00009176-RA",5.12885084383425,2.93684337295345,2.96163075542683,10.3379609658297,36.0533464251259,14.0653644533094,5.5505522667579,5.98834113261119,3.29839823047009,1.89600758843306,4.97388084252805,2.08265538858651,7.37000868837051,6.49613258059496,2.34167988107508,3.54953786159927,44.1445712735307,43.6207419330515,39.4363754388263,102.97697265295,21.4878200654291,20.9212901878215,51.9276385745445,8.82698059826602
"Dm_00008586-RA",11.2193612208874,5.54737081557874,5.67645894790142,6.50908653404094,3.57553848844223,25.0539304324573,26.4071729054845,28.8723590322325,9.38774880979947,21.5455407776484,13.7158532324258,4.16531077717301,4.91333912558034,7.42415152067996,13.8035866673899,13.4882438740772,32.3946480738596,13.5083587921708,31.4828207284748,12.889827388471,20.511100971546,99.2735730480944,170.798136516273,24.1270803019271
"Dm_00010274-RA",47.7624234832065,56.2894979816079,65.6494817452947,58.9646662495474,56.1657504226134,46.5915197515873,38.3492702066909,41.1698452867019,41.8642852328896,50.675111909029,43.5591382875941,43.21509931317,73.0859194930076,59.6252169004609,58.0490117887559,49.2498378296899,69.291603168154,59.3804938572508,54.3492905207354,66.4321873098123,50.3010333349818,43.6885765686862,33.1586125837453,38.5444819457616
"Dm_00009997-RA",12.9824036984555,2.44736947746121,3.57863716280742,8.04063630675646,2.68165386633168,19.5596474428833,13.1194871759732,14.7569835053633,3.55212117127548,2.06837191465425,5.87822281389679,3.12398308287976,7.98417607906805,4.87209943544622,4.06712821449882,4.70313766661904,6.69855434747606,5.06563454706405,7.95355471035152,8.35714083428342,14.6507864082471,23.1775077570964,25.6510021874256,14.1231689572256
"Dm_00009996-RA",23.240105386124,17.4579022725566,13.2039371179446,40.5860689769612,35.0104810326635,73.1838494211253,84.7720709832115,76.0305454515456,29.4318611334254,18.6153472318882,13.8665768943206,14.3182557965322,14.740017376741,29.9286108177411,23.1703061916903,22.6283038676954,86.8615817844846,39.3993798104982,65.7825254168657,53.5423599213413,50.7893928819233,93.5304737808492,83.2093485592098,45.9002991109833
"Dm_00010528-RA",36.3827856734492,28.38948593855,28.3822947395071,68.9197397721982,41.7146156984927,30.5482134220313,44.7408152411394,43.5224078745134,33.8720125975197,39.4714307046519,29.6925613932735,30.719166981651,36.235876051155,39.4408049536123,24.6492619060535,41.3521160876316,122.001539017146,156.471822675978,100.082230105257,93.2033672704829,98.48584196655,41.6374696875272,83.2093485592098,46.7829971708099
"Dm_00010529-RA",55.7762529266975,70.810556881211,78.483215018811,73.8972765335236,77.0230582718598,66.5907098336365,64.5882445586374,61.3804966092647,74.3408216559796,84.1137911959393,69.4836081334979,77.0582493777008,82.9125977441682,78.8816099072246,87.5048797664898,86.8749391626423,88.8382043788218,88.9300287151244,98.2595404841344,82.4382367042873,66.5796848997008,61.943427811001,46.922564976998,69.7331467263016
"Dm_00008308-RA",38.4663813287569,35.2421204754414,40.1054164797383,73.5143890903448,45.1411734165832,50.9869461432464,68.6250098435522,78.5969773655218,44.7820990521516,33.4386792869103,22.3071019604288,31.7604946759442,26.9210039589089,50.8090369696535,40.3015432163974,40.2872547291518,133.202400385057,122.419501554048,104.059007460432,103.543558472223,108.741392452323,52.5083361576698,57.5583463717842,36.7790858261084
"Dm_00017664-RA",20.515403375337,17.0500073596464,16.4740710770617,22.7818028691433,16.2389039683418,12.0874225770627,15.3901676487378,18.4996967132453,17.4434521803706,22.4935445718649,20.2723325248492,13.667425987599,18.5785635686007,23.2004735021249,19.842655834373,17.6145816381864,40.0815137185043,24.0617640985542,24.2749117722187,32.2953916985868,13.9996403456584,21.5366222521692,18.7690259907992,13.8289362706168
"Dm_00017749-RA",12.0207441652365,17.2947443073926,18.3867909399416,17.6128223862284,10.4286539246232,3.07679847416142,5.21415515968166,7.2715570895993,9.89519469141026,9.65240226838648,15.9767081608477,15.0992515672522,20.2675238930189,22.0404498270186,19.7194095248428,18.9012891130161,10.5419871697984,17.7297209147242,12.2617301784586,19.5472107649341,14.4879998925999,6.35843133159282,7.50761039631968,12.9462382107902
"Dm_00017167-RA",12.1810207541063,10.2789518053371,15.3017589030386,18.7614847157651,25.0287694190956,9.23039542248427,11.437501640592,9.41025035124615,9.26088733939678,10.6865882257136,11.454998304004,16.4009111851187,16.7872420123995,16.2403314514874,12.3246309530267,20.0548889180359,36.8969550942943,53.4705868856761,51.6981056172849,66.715480219449,38.4176176927369,7.7942061484041,22.5228311889591,17.0654958233143
"Dm_00017695-RA",3.52608495513605,1.63157965164081,1.72761794066565,2.29732465907327,3.57553848844223,5.71405430915693,9.75551610521085,9.51718501432849,2.53722940805391,0.861821631105936,0.452170985684368,2.08265538858651,1.43305724496093,3.01606155527623,3.32765035731722,5.67926057855884,16.9111044182182,6.47275525458184,17.3984009288939,2.83292909636726,27.5109211443751,34.048374227239,72.5735671644236,21.1847534358385
"Dm_00016470-RA",165.245163124785,121.715842012404,91.3169482923273,62.0277657949784,39.9268464542716,27.4714149478698,29.0983497620944,27.2683390859974,135.99549627169,10.6865882257136,71.7444630619197,89.8145136327931,84.1409325255633,91.1778608633507,71.6061058370853,55.5502675340287,4.28268228773059,7.31702767909252,10.2733415008707,6.79902983128143,45.417437865566,49.2265651478154,45.6712965776114,66.2023544869952
"Dm_00015108-RA",69.7203161583719,85.8210896763065,78.9768201447155,89.5956617038577,66.4454235768849,60.6568842048966,58.364898077727,50.0454223225364,81.5719254689333,89.4570853087961,81.9936720707654,97.1038074928459,91.1014962868021,93.265903478542,96.7483529812598,85.9875546972424,100.588127578493,94.5585115451956,87.9861989832637,103.543558472223,68.2075500561727,51.2776720289744,57.5583463717842,58.2580719485558
"Dm_00016891-RA",14.1043398205442,11.2578995963216,11.3529178958028,82.7036877266379,158.481274077091,82.6340161631925,135.904431258799,127.252249067988,16.6188526227531,7.92875900617461,13.4144059086363,11.1942727136525,10.1337619465095,37.1207576033998,28.9628827396128,13.1332900879173,240.912958045145,243.113028848254,299.749593146373,268.975285983686,248.334085350101,130.655508329827,133.810642630405,35.3079223930641
"Dm_00016062-RA",129.343207217945,113.231627823872,107.359114884223,273.38163442972,151.215481907036,265.703525375797,275.341032141899,296.315951401171,100.22056161813,120.48266402861,114.54998304004,96.8434755692726,123.140561834857,162.867323984917,117.207240363284,153.073820281469,294.956016021651,347.277390615391,294.778621452403,343.209360024894,256.551548659972,254.132142575597,154.531647324247,145.056714498172
"Dm_00016061-RA",20.515403375337,17.0500073596464,16.4740710770617,22.7818028691433,16.2389039683418,12.0874225770627,15.3901676487378,18.4996967132453,17.4434521803706,22.4935445718649,20.2723325248492,13.667425987599,18.5785635686007,23.2004735021249,19.842655834373,17.6145816381864,40.0815137185043,24.0617640985542,24.2749117722187,32.2953916985868,13.9996403456584,21.5366222521692,18.7690259907992,13.8289362706168
"Dm_00015419-RA",15.3865525315028,15.6631646557517,18.3867909399416,30.6309954543103,35.9043656547741,25.4934730716232,29.7711439762469,36.4647201110788,27.5289390773849,21.3731764514272,20.6491416795861,18.7438984972786,20.4722463565847,23.4324782371461,23.1703061916903,23.6044267796352,79.6139656052482,68.1046422438611,66.113923529797,81.5883579753771,55.3474153200446,52.098114781438,44.4200281782248,21.4789861224473
"Dm_00016664-RA",19.8742970198577,13.5421111086187,19.867606317655,22.5903591475539,22.4960963231157,24.3946164737084,35.4898947965429,38.068740057314,14.9696535075181,11.7207741830407,12.6607875991623,17.7025708029853,24.7714180914675,23.4324782371461,16.6382517865861,18.8125506664762,54.466933710625,44.7464384990658,49.0469207138344,45.1852190870578,44.4407187716829,22.3570650046328,44.4200281782248,10.0039113447015
"Dm_00015779-RA",205.31431034224,143.905325274719,170.293768437043,148.177440510226,177.436097488946,233.177370077519,158.611235986445,154.73445748015,184.202855024714,253.547923871366,187.500235397118,180.930686883453,175.447151275931,151.731096703897,141.363517031217,166.384587262466,170.868042043816,174.482967732206,165.699056465657,173.09196778804,201.935044795183,290.436734372111,264.017632270576,296.29231541513
"Dm_00017221-RA",41.8321896950231,27.4105381475656,23.4462434804624,22.5903591475539,23.4644713304022,27.5813006076613,29.5030354819071,30.1555749892206,22.7082032020825,19.304804536773,13.1883204157941,25.9030263955447,26.0509334887541,38.5127860135273,14.9744266079275,15.7954434841168,22.2370041862935,16.3226002072064,26.3461499780394,18.8389784908423,42.2431008104458,126.553294567509,103.229642949396,54.1388143360316
"Dm_00016379-RA",18.9126374866388,11.4210575614857,22.4590332286535,27.1850084657004,15.1960385758795,26.812100989121,31.6213280651662,29.1931630214795,5.7087661681213,11.5484098568195,6.33039379958115,10.1529450193592,18.9368278798409,21.3444356219549,15.6522813103439,18.6350737733962,22.5115351021736,29.8309589993772,24.8548584698485,29.6041090570379,20.511100971546,25.2286146382554,32.532978384052,17.3597285099232
"Dm_00008277-RA",21.7976160862956,12.073689422142,26.5312755173654,9.1892986362931,15.494000116583,6.59313958748876,7.90533201629155,6.95075310035227,39.3270558248356,0.517092978663561,44.0113092732785,13.5372600258123,23.1336383829408,17.8643645966362,15.1592960722229,1.9522458238796,0.988311297168599,0.562848283007117,0.662796225862627,0.708232274091816,3.41851682859099,1.23066412869538,3.75380519815984,8.23851522504829
"Dm_00008102-RA",71.4833586359399,53.5158125738185,69.7217240340066,144.348566078437,112.033539304523,159.993520656394,259.698566662854,244.238770480071,42.1180081736949,51.8816621925773,27.7331537886412,34.884477758824,49.9522811100668,111.130268075178,35.9879223828381,113.496473124637,168.561982350422,171.105878034163,200.495858323445,120.116193685972,149.600807879768,73.6347370336072,174.551941714433,44.429135677939
"Dm_00008104-RA",43.4349555837213,41.7684390820047,54.0497612865396,38.2887443178879,32.3288271663319,13.8455931337264,16.6516568002737,18.9274353655746,44.5283761113462,59.8104211987519,45.5185458922264,47.1200781667697,63.5663249371956,64.4973163359071,33.3997498827024,59.9871898610278,22.2919103694695,29.8309589993772,19.8838867758788,28.8958767829461,25.0691234096673,31.99726734608,36.9124177819051,49.4310913502897
"Dm_00009478-RA",10.5782548654081,13.2157951782905,11.476319177279,75.0459388630603,67.1903274286437,68.3488803903002,81.7444970195254,76.458284103875,24.8648481989283,10.8589525519348,17.6346684416904,14.3182557965322,10.2361231782924,45.0089185941222,28.1001585729009,27.4201799808544,111.788988946404,199.529716326023,196.353381911803,146.320787827369,157.088987599538,90.2487027709949,48.1738333763846,30.8944320939311
"Dm_00008673-RA",43.4349555837213,43.0737028033173,40.3522190426906,42.1176187496767,35.7553848844223,34.0645545353586,29.2665483156326,24.0602991935271,32.6033978934928,52.7434838236833,45.6692695541212,36.9671331474105,44.322413362006,43.1528807139523,39.0690801210947,42.0620236599514,23.2802216666381,26.4538693013345,30.3229273332152,21.5302611323912,36.789752536265,31.7921566579641,41.2918571797583,40.6041107520237
"Dm_00008587-RA",103.859229587644,96.4263574119717,105.384694380605,113.334683180948,131.2520586799,72.5245354623764,98.3961538197991,85.0130571504624,91.2133972195381,90.6636355923444,99.1761695267714,102.310445964312,114.235134669743,118.786424330879,100.815481195759,84.3902626595228,135.50846007845,132.83219478968,131.565050833731,159.777201035114,95.7184712005478,77.7369507959251,88.2144221567563,91.5063655353578
"Dm_00009690-RA",23.8812117416032,25.6158005307607,10.6125102069461,28.333670795237,53.931038867337,49.6683182257487,29.6029454227088,37.1063280895729,26.0066014325526,82.2177836075063,26.0751935077986,20.8265538858651,21.8029423697628,19.2563930067636,18.1172075009493,33.8980865782731,82.3592747640499,57.6919490082294,75.5587697483394,170.825624510946,29.4643593321414,53.7390002863651,36.9124177819051,51.4907201565518
"Dm_00006952-RA",154.186078492767,185.347448426396,114.76319177279,137.456592101218,103.24367385377,65.4918532357217,83.4264825549066,84.6922531612154,114.80963071444,81.011233323958,138.967216266996,137.975919493856,99.9045622201336,199.756076853295,179.81636560466,129.469393501834,67.2051682074647,103.001235790302,78.5413527647212,66.715480219449,61.0449433676963,76.7113973553457,61.3121515699441,123.871961062333
"Dm_00009633-RA",135.720452412486,152.635092200823,162.653995100856,120.252693504304,133.220243637017,109.80126760476,173.241146173191,148.818831918435,99.009415160195,60.2837336385553,57.2005340310439,86.8550603256117,80.0398297741805,123.822319109251,128.241482455529,101.12899583036,92.7388494440136,100.570856904278,96.7493592835064,80.3442771627075,80.6136732001607,90.2380370152129,119.903420005422,105.935830719343
"Dm_00009636-RA",98.4098255660697,94.6316197951668,93.6615726403735,106.059821760549,69.4250389839201,42.855407318677,49.6185732937448,51.7563769318538,76.6243281232281,124.447043531697,83.6516323516081,82.7855516963136,102.361231782924,109.042225459987,101.30846643388,109.680719923418,73.0252236241242,76.5473664889679,83.6780235151566,78.0471966049181,73.4167185568827,74.2500690979549,78.2042749616634,101.510276880059
"Dm_00007678-RA",12.3412973429762,17.2947443073926,15.1783576215625,20.2930344884806,15.3450193462313,20.6585040407981,24.8933859236415,27.2683390859974,12.4324240994642,7.41166602751105,11.454998304004,8.33062155434603,6.85820252945589,13.4562746312324,19.1031779771914,11.7134749432776,14.7148570911769,11.8198139431494,16.5699056465657,10.4818376565589,8.62768532930108,7.7942061484041,5.00507359754646,5.29618835895961
"Dm_00008058-RA",17.7907013645501,15.5000066905877,20.97821785094,22.5903591475539,12.5143847095478,24.1748451541255,13.4558842830494,12.6182902437164,13.320454392283,13.2720531190314,12.3593402753727,21.3472177330117,19.5509952705384,17.8643645966362,19.7194095248428,13.0445516413773,6.69855434747606,9.84984495262454,8.7820499926798,7.08232274091815,14.8135729238943,6.15332064347692,11.2614155944795,12.9462382107902
"Dm_00007552-RA",75.0094435910759,28.38948593855,35.6629703465981,98.019185453793,125.29282786583,118.676512574798,127.158106474817,112.174461573377,61.9083975565155,44.2976318388451,38.8867047688557,36.4464693002639,12.9998764364313,93.9619176836057,69.2644259560102,65.6664504395866,156.153184952639,219.510830372775,159.402492319962,201.137965842076,126.647909173514,73.6347370336072,90.0913247558362,71.7927755325637
"Dm_00008573-RA",270.386605423387,200.194823256327,179.425463266275,199.867245339375,156.876751180403,219.991090902542,178.626863857481,164.144707831396,235.074304656195,190.634944800633,261.20410606367,243.670680464621,129.89640313253,196.740015298019,183.020769652447,203.17022289115,148.136882208938,190.805567939412,194.033595121284,143.62950518582,368.874244456533,779.42061484041,465.47184457182,608.767428593747
"Dm_00007196-RA",513.365914150035,384.400165926574,504.094234829942,216.714292839246,464.968984267842,606.568842048966,592.899901221866,604.394715741401,271.990992543379,209.595020684964,252.311410011877,298.080052491444,330.729139890627,141.058878892919,413.121629545456,246.07171225537,202.164566454154,244.276154825089,274.066239394196,177.199714977772,234.412582531954,265.208119733855,252.130582476403,202.137855700292
"Dm_00008686-RA",43.3421554387657,53.2603072003715,33.2486242745178,29.1661063854522,52.7467907238109,82.5146803366589,73.6946824457446,78.0662606326442,51.1017032002618,34.0684985349225,62.6912463102092,45.0022779685008,33.8052062412377,42.6733269266633,51.5169573836517,39.7959099506599,37.7101156671314,25.6560318601719,36.7851905353758,32.286609618388,27.1853481130808,31.2358964717938,18.5019427509501,22.9923425227514
"Dm_00007244-RA",12.8221271095856,12.4815843350522,12.4635294290879,17.2299349430496,12.5888750947237,21.4277036593385,18.2495430588858,18.2323600555394,11.9884089530547,11.1174990412666,12.5854257682149,9.6322811722126,10.5432068736411,11.2522296485306,9.73645845289112,11.3141519338477,33.6025841037324,16.8854484902135,26.8432471474364,29.1791696925828,17.4181571742493,20.9212901878215,17.8305746912593,11.7693074643547
"Dm_00007247-RA",15.2262759426329,12.4000053524701,5.42965638494919,19.1443721589439,36.5002887361811,19.9991900820492,7.90533201629155,7.05768776343461,16.3651296819477,9.99713092082885,12.0578929515831,24.4712008158915,12.3857090457338,15.3123125114024,5.66933023839229,13.9319361067772,39.9717013521522,135.927860346219,62.4685442875526,95.8946499120318,214.064268076055,144.397924433592,167.044331318113,13.5347035840079
