"","p-value","R-squared","p.valor_beta0","p.valor_Time","p.valor_Time2","p.valor_Time3","p.valor_Time4","p.valor_Time5","p.valor_Time6"
"Dm_00009026-RA",1.64658227585399e-09,0.719905108535311,3.47928186559613e-22,0.000175264980358478,0.000857888244333274,0.00154280729863878,0.00199257400393324,0.00225684327488778,0.00241351393928214
"Dm_00008699-RA",7.22527934179044e-11,0.663290348634243,1.59722537197027e-11,NA,0.00896353171736595,0.018810966474832,0.0245787284319235,0.0276494260221021,NA
"Dm_00009781-RA",3.51943935180215e-11,0.731271158202208,9.6583084346236e-19,4.25784374486218e-06,8.61016094270067e-07,NA,5.2136109858194e-07,5.13814446790988e-07,5.15522729716186e-07
"Dm_00009783-RA",4.3497607525822e-09,0.685110376757539,1.64837208900328e-15,0.00618634217195122,0.00545556783993026,0.00585160346115831,0.00610063986842303,0.00625006089060261,NA
"Dm_00008228-RA",2.29816419914649e-16,0.751549689551923,3.71359114817666e-16,NA,NA,0.00152756416501391,0.00206181945436489,0.00236870168715265,0.00255302653656476
"Dm_00008234-RA",3.71324308700692e-20,0.713126161316879,NA,0.011712546013598,NA,NA,0.0241444372509698,0.0253086743719562,0.0261628438647979
"Dm_00008229-RA",2.55795076065168e-11,0.718053671302357,5.99407012139373e-25,0.00936341190432632,0.00240416939001621,0.00142741077808573,0.00110967536463602,0.000969235836285905,NA
"Dm_00008225-RA",2.79292142415442e-11,0.633250692092855,NA,0.0173973480461261,NA,NA,0.0369172066643983,0.0431754670581449,0.0480221443219758
"Dm_00008188-RA",2.73818368584192e-08,0.664858814780394,1.83635995094035e-20,NA,0.032344929542704,0.0384610986046799,0.0399801992779572,0.0408641800021491,NA
"Dm_00008879-RA",3.80606251807153e-06,0.629992613287494,2.78377536643774e-18,0.0172157006350497,0.0276257101595592,0.0368879302847872,0.0426427305000137,0.0459564459683425,0.0479061865858123
"Dm_00009068-RA",1.56601972815213e-07,0.623075184163376,4.00126127370281e-24,NA,0.0165325866953486,0.0319893141868829,0.0424082578681481,0.0493873465211373,NA
"Dm_00010206-RA",5.67732972352294e-07,0.642962129321651,8.41834205659044e-13,0.000417815816668739,0.00213235617107284,0.00385247201448604,0.0049889770332923,0.00565895374142496,0.0060567473528065
"Dm_00021051-RA",6.03191627138643e-33,0.8819793032199,6.45591392458149e-14,3.90409181531726e-07,7.17367262181942e-07,1.14089416352836e-06,1.47009277422858e-06,1.68611118285438e-06,1.82316836751452e-06
"Dm_00017708-RA",2.03164459578933e-18,0.748383115929878,7.42851886539786e-10,NA,3.184616867827e-05,0.000525593098522555,NA,NA,NA
"Dm_00020735-RA",3.26961279831489e-08,0.670560573860454,1.09486703357513e-16,0.00314896309395576,0.0116014833398685,0.0181894194478238,0.022649620789644,0.0255997882881473,NA
"Dm_00006285-RA",2.05887970694517e-33,0.887917508047881,8.77769916463775e-11,6.81244525548191e-08,7.39858362290539e-08,1.01200927696278e-07,1.22745323817732e-07,1.36890540835994e-07,1.4588031872245e-07
"Dm_00005224-RA",5.15313327484671e-16,0.784631852742986,5.1438649498091e-19,0.000435677454291206,4.87790678610175e-05,2.20436082663933e-05,1.56792779456075e-05,1.33134739329895e-05,NA
"Dm_00006255-RA",1.02492869977377e-09,0.600129530302527,2.36997128050349e-27,0.000280292669810821,NA,0.0496050086504826,NA,NA,NA
"Dm_00006260-RA",8.80927267623744e-13,0.741850879063402,1.91387257425925e-22,NA,0.0055475802152551,0.009713024518957,0.011287569243959,0.0117721717192699,NA
"Dm_00006159-RA",1.14200698868658e-08,0.623425857960102,NA,0.015009318971479,NA,0.0348195803606621,0.0393221577726948,0.042033536482689,0.043706771190755
"Dm_00005689-RA",2.12417498675109e-05,0.608017730090173,2.25657713857496e-11,0.00327850655571954,0.00343048285235605,0.00413892184889928,0.00461019814544556,0.00488954656561043,0.00505730264300079
"Dm_00005692-RA",2.18434820123553e-09,0.689169189125695,2.75130198895461e-23,NA,1.14543386296087e-05,1.288784936454e-05,1.43765490343369e-05,1.56387607863715e-05,NA
"Dm_00005693-RA",5.40286574417341e-11,0.75279089931633,3.04969254023393e-17,0.00241129487800501,0.00305733970090641,0.00396975222768497,0.004595734316498,0.00497576623246321,0.00520639935418977
"Dm_00005964-RA",1.14167710380205e-13,0.776135943184406,7.9030250903931e-15,5.5176357156852e-05,8.0066290490892e-06,5.6433740753632e-06,5.07724071392754e-06,4.87260047339611e-06,4.78019452368967e-06
"Dm_00006513-RA",1.40002503760592e-10,0.712824879105141,6.27626972836423e-11,0.000457327168708426,0.000329965419705516,0.000354587238626914,0.000381324634248492,0.000399471658566758,0.000411031013823593
"Dm_00005273-RA",5.9658980164792e-12,0.644592960358,2.3230969837764e-33,NA,NA,2.80986618593907e-06,1.21524428462503e-06,NA,NA
"Dm_00005724-RA",2.58008791385412e-14,0.705515761095623,1.02469941012457e-34,8.33491076670657e-08,NA,NA,NA,NA,NA
"Dm_00005876-RA",3.12557923773845e-08,0.64560186523594,4.74027491809207e-29,NA,NA,0.00252712525282809,0.00314372255854645,0.00349213078552045,0.0037010013212052
"Dm_00005153-RA",1.79445488241864e-07,0.639527563992597,2.79307472549793e-15,1.08260600400241e-05,4.04456383909402e-06,3.52593771227198e-06,3.42153152174431e-06,3.39420371947328e-06,3.38604292056619e-06
"Dm_00006420-RA",2.75934637566317e-13,0.753901888151488,1.67606460015503e-20,0.0181424651645532,0.0271239887542258,0.0280624424982136,0.029153637608062,0.0301590289250199,NA
"Dm_00005927-RA",2.94912623708704e-13,0.69341519557812,3.57336629870361e-20,NA,8.15656384574557e-05,0.000198493039279906,0.000289847859294072,0.000352510277191884,NA
"Dm_00004747-RA",5.5980972158969e-14,0.710329428039648,8.67498617874419e-22,NA,0.000300753678019082,0.000399708350517787,0.000436908522192958,0.000456725207453107,NA
"Dm_00004744-RA",2.71879637498646e-07,0.644436943607185,4.47844493269381e-24,NA,0.0238669695025082,0.0202490527743577,0.019188428624986,0.0188264084825463,0.0186939501903903
"Dm_00006369-RA",9.48833209157208e-10,0.67277300175637,4.33730777009462e-27,NA,0.00764634540787565,0.0153721389344182,0.0200003405898205,0.0226975370979587,NA
"Dm_00006367-RA",4.35432606715276e-07,0.660673480701923,7.55170854636336e-21,0.000156034791888037,0.000593683318182468,0.000992826039423446,0.00125324844396746,0.00140644106352457,0.00149736675318504
"Dm_00006368-RA",1.1990980317109e-06,0.648724536108456,1.64909758504538e-19,0.00402288858539767,0.0143253123425794,0.0209544355051516,0.0245165583360227,0.0264166247117004,0.0274887021044092
"Dm_00005151-RA",1.68192872309877e-10,0.709319883041583,5.27579834654852e-25,NA,0.0171915252313113,0.0227697746886832,0.0257443740345248,0.0273675092504469,0.0283008686494055
"Dm_00005540-RA",2.31054719783502e-11,0.694916006998949,1.32609870360489e-23,NA,0.0130745557872206,0.0246831384259816,0.0303817484392838,0.0330840523625759,NA
"Dm_00005620-RA",1.97580033273506e-05,0.611085184690731,8.51872067200984e-17,0.0287206104821835,0.0297034757686765,0.0350524608830558,0.0386493184295383,0.040770810679788,0.0420332563092417
"Dm_00018933-RA",1.33823946931091e-08,0.694218977116267,3.04333300707106e-17,0.00879420885269813,0.013473180288374,0.0141301005176465,0.0140442063541618,0.0138974142585973,0.0137849481811228
"Dm_00017411-RA",1.73072141155207e-09,0.698250000701887,3.93779579699521e-12,0.000496946545967001,0.000404384425740039,0.000486120221627028,0.00055168474033683,0.000593502066186163,0.000619504368280404
"Dm_00018986-RA",2.85434547609278e-12,0.666415128493248,1.14601372361982e-16,0.00071378076414375,0.00282846787254137,NA,NA,0.00437182455357709,0.00455928849275894
"Dm_00018948-RA",2.35501715091225e-05,0.611345491775796,1.45650201612873e-14,0.00626628662201147,0.00330937035362527,0.00290854526290618,0.00279784105701719,0.00275670333810196,0.00273811687164262
"Dm_00019015-RA",2.99155344796285e-06,0.63391768816256,3.17265626349993e-15,0.0171065342205782,0.0209001829292842,0.0254490398245703,0.0283231686132407,0.029966515768598,0.0309263838256146
"Dm_00019064-RA",7.71887829980488e-10,0.718167949149754,1.01790784653007e-18,5.77113614482405e-06,3.80479956989087e-06,3.801868811554e-06,3.91281938036898e-06,4.00073682470021e-06,4.06031138154317e-06
"Dm_00019115-RA",1.41613944989098e-09,0.678206982569153,7.94809581575193e-06,0.00104967637089587,0.00023064178892483,0.000145366314873124,0.000115665252829632,0.000100930371872579,NA
"Dm_00018221-RA",8.14709363656747e-10,0.734486375192627,3.25368273259895e-17,0.0016174090997878,0.0101705993042796,0.0194907890751118,0.025893245082622,0.029741795222493,0.0320515868543175
"Dm_00019244-RA",2.31354413403324e-18,0.785059288753407,5.73511213603493e-10,0.00324919352918868,0.00027883100190638,0.00013516896552058,9.80079466120763e-05,8.32072087199165e-05,NA
"Dm_00019056-RA",2.16065095327638e-12,0.756224668603926,2.47179442593144e-11,2.12953853989322e-05,0.000149202841426681,0.000301382860274687,0.00040731138621325,0.000470946584756447,0.000509047674877606
"Dm_00017544-RA",1.39851460627598e-13,0.659134600908325,1.12638260280625e-33,NA,2.06846009320526e-07,NA,NA,NA,NA
"Dm_00019296-RA",2.26728803665565e-08,0.628704330175788,0.0152786599446231,0.000524489731160081,0.000147824107223382,0.000113791679592475,0.000104195657056322,0.000100015089901749,NA
"Dm_00006619-RA",2.20023621634745e-17,0.814235507489485,1.6716083778863e-10,0.000521792324063332,0.0026454574162924,0.0048887036589983,0.00646441119469358,0.00743536758874467,0.00802841860784907
"Dm_00007720-RA",3.06849117251011e-14,0.752303999671248,1.05099873754602e-20,0.000772022264833797,NA,NA,0.029913207364244,0.0338719363766147,0.0363421446007079
"Dm_00006411-RA",7.16212555865006e-08,0.657582295274784,1.13711657630424e-16,4.50666791781802e-06,1.19233305241144e-05,2.14894104665293e-05,3.00984196564635e-05,3.68038538004483e-05,NA
"Dm_00006413-RA",2.6149978861434e-13,0.72095633410247,6.4217716719731e-25,NA,NA,0.00244483391881927,0.0170717432849509,NA,NA
"Dm_00005857-RA",4.6481943461192e-08,0.63370124745525,1.95604241025938e-13,0.00833662210200174,0.0268216351878708,0.033748171544326,0.0363222423340875,NA,NA
"Dm_00006115-RA",4.52128534086441e-07,0.644948964359449,1.55461257231627e-08,0.0106761290273985,0.0240896862300062,0.0304333719467053,0.0333362603371899,0.0347459783727208,0.0354918499525971
"Dm_00007024-RA",2.70253566702998e-17,0.79996609329294,2.01438124561862e-26,0.00182053428330975,0.00103730021214177,0.00107933912992528,0.00113699771778862,0.0011791694758412,NA
"Dm_00006808-RA",1.24082587212588e-07,0.639203393094735,6.89596509445897e-05,NA,0.000520346666722798,0.000809359544018916,0.000974334203052561,0.00106437679380917,0.00111588606160985
"Dm_00006805-RA",4.8373326994159e-12,0.766452260122775,0.000220845129343032,0.000767494495694712,0.000488166687779713,0.000541506366069373,0.00058944299526341,0.000620116526838334,0.000639080905437303
"Dm_00006803-RA",9.39690223986291e-12,0.731741269237551,6.0733599879212e-27,0.000927463588960129,NA,0.00605068909908363,0.0078307565536545,0.00893624778171523,0.00961375792851864
"Dm_00007613-RA",1.40262028751039e-14,0.787304031832789,7.14879173173308e-14,0.000346955763931376,0.0036762310177301,0.00776883987938935,0.0105220917488489,0.0121225898719291,0.0130565658533363
"Dm_00005991-RA",2.13573406687437e-24,0.830762887385453,1.13820327711846e-27,NA,NA,4.14595581355791e-05,3.77865568499558e-05,3.6314383927355e-05,3.5759060645241e-05
"Dm_00007043-RA",7.92753536101562e-06,0.606294783288011,1.07275823224e-14,NA,0.00138234237890518,0.00156837215698483,0.00170206823910267,0.00178279066124023,0.00183189497670264
"Dm_00007025-RA",6.42953231915372e-07,0.606477160859938,2.49947348780401e-32,0.00161002507285651,NA,NA,0.0081779893920475,0.00890890104193015,0.0094187751102929
"Dm_00006202-RA",9.47866262342559e-09,0.676969364213427,4.17180644424675e-08,0.000597254755280434,0.000810722049694406,0.00110915056801343,0.00131964063536769,0.00144981249820471,0.00152981216824511
"Dm_00006201-RA",8.09786970824126e-09,0.660630017655025,2.53337329732837e-26,NA,0.0013611474903402,0.00108123938669745,0.000977103173998206,0.000945439540475659,NA
"Dm_00006445-RA",8.2463411251022e-07,0.614903205016395,4.92554642606624e-14,5.21013676381975e-05,0.00014793513882498,0.000239507792868452,0.000301890371358049,0.000341669659055825,NA
"Dm_00006624-RA",4.19080485884786e-11,0.716597642272108,1.00305216459557e-30,NA,0.0095633298275977,0.0137440544497281,0.0158608330826713,0.0172366489843632,NA
"Dm_00006308-RA",1.62050406659527e-12,0.74542620510685,1.12044843937655e-08,NA,0.000115751828781494,0.000234356636595678,0.000321648065736805,0.000375927863928805,0.000409123197477368
"Dm_00007106-RA",2.29572627723872e-05,0.632645943786848,2.2740693061958e-11,0.000996186161350735,0.00147240030102494,0.0019164484675845,0.00218128398984689,0.0023300173374426,0.00241621819943764
"Dm_00008138-RA",8.96608874800237e-15,0.720446965075155,6.05771257236309e-16,NA,NA,0.000336536268319067,0.000393763628461294,0.000421445800548595,0.000436344708613325
"Dm_00008141-RA",1.97410079049092e-10,0.656929258471159,1.12636509602231e-19,NA,0.000145357126260103,0.00105867271833649,NA,NA,NA
"Dm_00007186-RA",1.48476864983244e-07,0.621767581177572,5.01231866886226e-24,0.000883987248825779,0.00467494466855289,0.00811238367427074,0.0106270355713487,NA,NA
"Dm_00006713-RA",4.60484807031485e-08,0.663241331221675,3.49386525756738e-24,3.77665176951702e-05,6.77250083978981e-05,9.67856327672846e-05,0.000119243560896387,0.000135962175602465,NA
"Dm_00006714-RA",2.53769830089436e-07,0.64914336704473,6.28292492389773e-16,NA,0.0019270348146174,0.0014831688427701,0.00130531042560157,0.00122035654979806,0.00117443051967478
"Dm_00007732-RA",1.13176637506627e-10,0.601971615621067,2.75284808877549e-17,NA,NA,2.21069053346549e-06,NA,NA,NA
"Dm_00007734-RA",5.16660458781836e-08,0.685594215543445,2.03745842280228e-12,0.00403986214017741,0.0060537810080595,0.00793558275441847,0.00917430462399059,0.00991692997234484,0.0103652286163769
"Dm_00018141-RA",7.11403713142604e-10,0.628931896990162,6.38936623276305e-17,NA,6.29011596663128e-05,6.39202724096153e-05,6.75262294348473e-05,7.26778105787358e-05,NA
"Dm_00018434-RA",1.26027202564148e-09,0.703072696468542,3.62481867869649e-25,0.00995824305345756,NA,0.00425710068206696,0.0040947445506515,0.00405028065422245,0.00404117289446988
"Dm_00017999-RA",3.69948583272295e-12,0.765349477703588,1.83264496673139e-22,0.00930745703855585,0.00924820724682576,0.0111674669612612,0.0124571715339227,0.0132146280414802,0.0136631840461314
"Dm_00017998-RA",1.10335985687297e-09,0.678846287142534,3.69510595095343e-20,NA,0.00326582881181148,0.00614044451062959,0.00779772030585063,0.00874142731347931,NA
"Dm_00018401-RA",6.69069842305442e-07,0.643911457489467,3.40956811970126e-26,NA,0.0191296481623234,0.0263318867523612,0.0331344512934794,0.037823980989809,NA
"Dm_00018343-RA",7.78290850080393e-10,0.714779670603665,6.68989542695884e-21,0.0339613417721794,0.023222942375532,0.0246931853518208,0.0260997143609619,0.0269852211781915,0.0275253329870271
"Dm_00018281-RA",7.02181567874535e-06,0.632697736768285,3.97810421820723e-23,0.0370136857555609,0.0426894578107855,0.0434418497688962,0.0437510203914049,0.0439326560286921,0.0440494195146442
"Dm_00018298-RA",1.52822736423352e-09,0.688766866688312,1.36903932456656e-26,NA,0.000196495442907972,0.000255103236825893,0.000283513584880647,0.000300400711493418,NA
"Dm_00018361-RA",4.04877725190819e-07,0.660202458686595,4.2235459057453e-07,0.00479358531954702,0.00301283348051244,0.003029835528875,0.0030672720674728,0.0030881438820464,0.00309960881400107
"Dm_00018104-RA",7.61941277593775e-11,0.611779634484641,2.33958798686678e-34,NA,5.22103643826616e-07,NA,NA,NA,NA
"Dm_00017013-RA",1.04429087649696e-05,0.632404927426031,5.5006440137884e-14,0.00036035102305678,0.00027240514851826,0.000279887450958784,0.000289555532251978,0.000296112554095017,0.000300271335281019
"Dm_00016800-RA",1.65474716733162e-06,0.609452630212607,1.11658416239057e-25,NA,0.00819017095359043,0.0148740641893071,0.0187254187928425,0.0208702245723371,NA
"Dm_00016838-RA",2.21202908649427e-08,0.605769658803325,0.0452073497266038,0.000228517155045466,0.000104889386086983,8.96283981035429e-05,8.59598952920602e-05,8.48455167541082e-05,NA
"Dm_00018393-RA",7.43750864476456e-08,0.683087064912827,2.35625027262495e-14,0.00163615247132922,0.0107419324632975,0.0197356547780058,0.0254323316172747,0.0286800476829397,0.0305662491307161
"Dm_00020951-RA",4.62446208530015e-08,0.684094370791784,1.59699820327003e-17,0.0104048870883645,0.00514793347434842,0.00491115071636542,0.0049695741545822,0.00503857707136777,0.00508892871279076
"Dm_00018529-RA",3.90322600450905e-05,0.610465413624995,1.13913098659523e-18,0.0146132213728498,0.0052354868995651,0.00456538665829125,0.00442927520755069,0.00439113219024694,0.00437821755582906
"Dm_00019183-RA",1.26714060270708e-18,0.753830939044065,NA,1.98001116751713e-05,NA,NA,6.3056737064976e-05,6.96488397029028e-05,7.40062342090251e-05
"Dm_00017741-RA",2.10045140507228e-20,0.829994232808365,2.34334046752637e-18,0.00434139212871349,0.00989680071974718,0.0149533312210325,0.0182111910831554,0.0201265396173169,0.0212650633394157
"Dm_00016090-RA",7.50040396231241e-06,0.611906566620293,1.58819613062756e-05,0.0319938625982655,0.00860136365342313,0.00612634518209683,0.00539283418748033,0.00509522749850416,0.00495039279589515
"Dm_00017591-RA",7.76715985746421e-21,0.840063613916494,7.13570761875433e-18,2.10210464576248e-06,3.16889326932452e-06,4.41088924817287e-06,5.21304992117406e-06,5.68456386929612e-06,5.96538795857778e-06
"Dm_00019980-RA",2.29212315304263e-09,0.639101860639838,NA,0.00627779027863341,0.00732053617944636,0.00968538546727471,0.0114476776296735,0.0125554600323656,0.0132391356743801
"Dm_00019284-RA",5.39484222971281e-08,0.684094364613562,1.2233787479755e-07,0.0439743415912004,0.0216426731930111,0.0204549982646716,0.0206359189329386,0.0209061448310363,0.0211125467098213
"Dm_00019298-RA",3.19420929205452e-10,0.759997638143054,1.10620432345973e-10,0.00962477426889923,0.00613998817155032,0.0066059208652216,0.00708028411739866,0.00739010410632059,0.00758350228882558
"Dm_00019279-RA",5.97339266087946e-20,0.814374907503158,4.6033474341324e-13,0.000949066096705269,0.00361144776531394,0.00678322466083465,0.00927898483505338,0.0109153009398592,0.0119488077642606
"Dm_00018184-RA",2.79918414633646e-12,0.691153988646217,1.10644016845334e-18,NA,0.00350418457334953,0.00717272146892417,0.00966677762365292,0.0113385819774194,NA
"Dm_00018794-RA",1.77516327453118e-12,0.781644870650923,2.98682276043496e-15,0.00106088355060435,0.0026622693474689,0.00393590155464668,0.00472368899928657,0.00518328047789523,0.00545738163461706
"Dm_00019384-RA",2.58455621362574e-08,0.640478668993683,5.99765763807977e-28,NA,NA,0.000128597558408227,0.000126269288857507,0.000125389026362882,0.000125118727932218
"Dm_00019135-RA",6.18484242980745e-30,0.86522763430948,2.45013087581341e-12,4.09450320854614e-07,2.03668880946037e-06,4.53829929247635e-06,6.65976869397164e-06,8.08716937994187e-06,8.99781513925657e-06
"Dm_00016845-RA",9.16128029211671e-07,0.625873223723717,2.17595195957294e-14,0.00584897895208484,0.017726162006529,0.0239981528386879,0.0269999786205028,0.0285234426301979,0.0293672587717181
"Dm_00016266-RA",4.5981646808273e-07,0.639637835705612,9.8419929566857e-16,0.00312465310096706,0.014940449513365,0.0225806809271906,0.0265078839536777,0.0285660067369694,0.0297219324146438
"Dm_00016050-RA",9.413589869665e-09,0.617884169045612,3.11767622235495e-14,NA,0.00796478497743133,0.0119866464604483,0.0136096843732948,0.0143040914226769,NA
"Dm_00015232-RA",2.96761436086205e-05,0.605677664028306,1.25260123993035e-20,NA,0.00169787662257957,0.00181539482263594,0.00189206418279662,0.00193313836490715,0.0019556601150309
"Dm_00015911-RA",6.88059747990955e-09,0.6726810832084,4.82195754572533e-11,NA,0.0267028240358101,0.0363385849695259,0.041541209774987,0.0444063393268515,0.0460727229026402
"Dm_00016286-RA",2.10444373878919e-13,0.717232472044681,6.1483713658053e-24,NA,0.00225146222636903,0.00369256904366843,0.00455452411841307,0.00514299177962437,NA
"Dm_00016203-RA",1.02461926200479e-14,0.72970893785357,1.21017047962806e-11,NA,0.000576236917422467,0.00168415747219466,0.00259642611224939,0.00321108521024431,NA
"Dm_00016508-RA",1.08018593898127e-07,0.674463437222859,2.93869061590715e-12,0.0139892913939495,0.0106736564462849,0.011368724291027,0.0119694135162458,0.0123460962666627,0.0125771785632129
"Dm_00016246-RA",8.39045446101038e-14,0.750321528632358,6.39796761522931e-16,0.00025540932227101,0.000419758375395281,0.000601150963631707,0.000724552171003804,0.00079964872157035,0.000845384891259248
"Dm_00013585-RA",4.69006253109845e-08,0.663593846066225,6.91741742700569e-27,NA,0.00681536772531155,0.0104745278890894,0.0145239989272784,0.0177662732194045,NA
"Dm_00016184-RA",6.36354954001623e-10,0.710766159008236,3.13197306349289e-10,2.58266484075365e-06,7.46463561420745e-06,1.21357487666772e-05,1.51876362130137e-05,1.69767255328089e-05,1.80343869182018e-05
"Dm_00016161-RA",3.76863218165123e-09,0.602688644351069,2.08478358734332e-25,NA,0.00301923311728891,0.0246782673647674,NA,NA,NA
"Dm_00013012-RA",1.97988394840731e-08,0.628584538346903,1.64258868008487e-22,NA,0.00585652334699844,0.0116798344703753,0.0156523363436688,0.0183043799472911,NA
"Dm_00016176-RA",1.39321564174065e-10,0.705033400392997,4.69681519061826e-18,NA,0.00163578710328332,0.000471588143293824,NA,0.000224531474442046,0.000196571169713433
"Dm_00012165-RA",1.62301998787844e-14,0.742932082516927,0.0231774851163467,NA,0.0335096506496532,0.0372326013344378,0.0402869663576456,0.0424363669084013,NA
"Dm_00016339-RA",2.70433746026347e-07,0.661879224018263,1.50693845395229e-08,0.000245480583712944,0.000254428330114219,0.000284502332504338,0.000300556296204025,0.000309043069687357,NA
"Dm_00016164-RA",1.32059512574317e-17,0.771441156367504,3.02328188551859e-29,NA,NA,0.00878106221776954,0.00840028423592179,0.00937145129119559,NA
"Dm_00008970-RA",5.84774090309844e-08,0.661267166822194,0.000956893810667644,0.0090203270750792,0.00647105852123903,0.00666784540248138,0.00683457447628774,0.00693387040006528,0.00699333451518957
"Dm_00010946-RA",1.81289360111819e-13,0.788038015532189,4.28031913037613e-07,0.0141661410056685,0.0052380951174629,0.00448794964085319,0.00433530606782014,0.00429704859923622,0.00428698681579236
"Dm_00010948-RA",8.43832451309465e-40,0.814333284332939,1.34109255968033e-11,NA,0.000478015608804869,0.00158877076138061,0.00266888220045736,0.00343627215157864,0.00394026607638495
"Dm_00008528-RA",9.87576293863851e-23,0.823372168970445,9.35418098344805e-18,1.72049125496043e-06,6.77650289161203e-07,3.5829076667539e-07,2.50887411500458e-07,2.05558665772388e-07,NA
"Dm_00009877-RA",9.53669361868991e-13,0.726207046555995,1.06456397553153e-07,0.00477741672538542,0.0232984555404565,0.0331322817904395,0.0378313922087808,0.0401926006184566,0.0414813041013314
"Dm_00010549-RA",3.03293314270735e-10,0.714046602123746,4.35716425881414e-20,0.00210259129485019,0.00144389009213874,0.0016568709837725,0.00186766615556046,0.0020254000159841,NA
"Dm_00011281-RA",3.32898975523942e-07,0.647982236673918,2.11434234330698e-25,0.0475165566445416,0.0377247220199501,0.040463527296389,0.0424091201644652,0.0435204882343308,0.0441647349566357
"Dm_00010796-RA",2.16011857646408e-06,0.632536555661931,6.61562881159915e-15,0.00473785546175389,0.00228458474368678,0.00214046784689257,0.00214680975317338,0.00216657073081348,0.00218250286696353
"Dm_00010797-RA",9.51834325440337e-16,0.745291453029353,2.88494790266517e-22,NA,6.86061629621204e-05,0.00014555989166315,0.000205289318856707,0.000249248656156219,NA
"Dm_00010795-RA",1.04451908752288e-08,0.699824688103518,1.82067835072623e-11,0.0498540834342998,0.032254175281604,0.0320559731772356,0.0327544871248632,0.0333079006327071,0.033679169449218
"Dm_00010219-RA",5.90371648758018e-11,0.685591148863637,NA,0.0146264413212686,0.0212973609134865,0.0250798005379237,0.0264939809377406,0.0284193537822913,NA
"Dm_00010980-RA",2.8892460960341e-05,0.616107299609328,1.86190335303867e-18,0.00146025068422629,0.00260225876841048,0.00368483817061405,0.00438021597886931,0.00478534797933683,0.00502454955716448
"Dm_00009656-RA",6.55560469647855e-14,0.67628810898506,6.70051503419548e-20,0.000148956605001677,0.0118089008919601,NA,NA,NA,NA
"Dm_00011086-RA",1.07882410157143e-12,0.723508488925173,1.44534147116687e-23,NA,NA,0.00100099952519447,0.00150963606103308,0.00182707691866376,0.00202115330228344
"Dm_00010319-RA",3.88780120058333e-07,0.622825637669006,1.07911815033754e-28,NA,0.0020868193634155,0.00441006700849173,0.00649513384606806,0.00818773609512532,NA
"Dm_00009264-RA",1.22350877781833e-09,0.640907193433079,4.06941828752974e-21,NA,NA,0.001220589101477,0.00172749528882148,0.00203108878019514,0.00221278893916109
"Dm_00010235-RA",8.84903404600686e-16,0.777599417445608,1.1431139357386e-27,NA,0.0162387921592762,0.0281916056229582,0.0349556649307069,0.0395468804473863,NA
"Dm_00008658-RA",3.69847028372101e-11,0.681729419983559,0.0152950050671693,0.00425964864330769,0.0158878097903199,0.0264600261984613,0.0343271765280786,0.0398132186458389,NA
"Dm_00011243-RA",6.49215234956624e-16,0.786751391353064,3.26274308660472e-28,NA,4.64226118842353e-07,8.43504578891608e-07,1.12236718991694e-06,1.29778736142694e-06,1.40630579690599e-06
"Dm_00010126-RA",1.28405537908148e-06,0.641180028565309,1.81091227065317e-13,0.000124509772152598,0.000408486723653646,0.000601489601532926,0.000704559231763622,0.000759163211002587,0.000789777304594334
"Dm_00009698-RA",8.95987470204135e-12,0.765624181686771,7.28664723892485e-22,0.00321455741184389,0.00382996532622242,0.00483539366688398,0.00548107065192694,0.0058582342818385,0.00608222472997986
"Dm_00010488-RA",9.85351373572857e-07,0.653587974150671,3.98565440438731e-11,NA,0.000645394340701105,0.000917983769202044,0.00113306873778327,0.0012733866221963,0.00136221884261703
"Dm_00004325-RA",2.35979555156617e-12,0.708605922668499,1.37922286759388e-15,NA,0.000368620679558465,0.000490085328444857,0.000539771232226765,0.00057176402050884,NA
"Dm_00005116-RA",7.14444428855946e-11,0.669983107640707,NA,NA,0.0253491539941819,0.033471677617256,0.0362161932215661,0.0371744915539356,NA
"Dm_00005122-RA",6.16341735625724e-06,0.631917561387869,4.76873609477262e-15,0.014192485137549,0.0064950966123807,0.00587954783659107,0.00575047849846745,0.00571305734068438,0.005699562593525
"Dm_00005123-RA",1.40874063779981e-19,0.798704476966637,4.02246729223055e-11,0.000115733809844299,0.00776850580620171,0.0218011812164498,0.0317784424175947,0.0375800044104051,0.0409509748100028
"Dm_00005495-RA",6.23221400334153e-11,0.746800853437584,5.77794651928028e-16,0.0203643210419549,0.0361047936747083,0.04299929811869,0.0463424174478357,0.0480246796300341,0.0489349923220818
"Dm_00005392-RA",4.82741028567262e-14,0.690729315258448,2.7324841240048e-35,NA,1.23828928110399e-07,NA,NA,NA,NA
"Dm_00004548-RA",3.66747696525008e-45,0.910858831387542,4.06737037561547e-07,1.31294602160776e-06,2.20696277131372e-07,2.52426433075843e-07,3.06180427476035e-07,3.47964896085697e-07,3.76776805768891e-07
"Dm_00004547-RA",1.51814140154672e-12,0.685590573086166,4.36348052621516e-09,NA,1.38421035536788e-06,NA,2.03441969568542e-06,2.40198006996552e-06,2.69890908337676e-06
"Dm_00004549-RA",1.04789096913477e-15,0.748088958666107,2.53763705561543e-24,NA,0.00235180828120574,0.0499893688995601,NA,NA,NA
"Dm_00004545-RA",3.98642190696445e-08,0.602081498288046,3.85927886983404e-26,NA,0.0100285535348897,0.0200263892990566,0.0253332648960328,NA,NA
