"","beta0","betaTime","betaTime2","betaTime3","betaTime4","betaTime5","betaTime6"
"Dm_00013653-RA",0,0,0.00020883503212909,-5.0954877018863e-07,4.14717470972445e-10,-1.31250860858974e-13,1.38817866547152e-17
"Dm_00021120-RA",1.2364893118514,0.0770263886342734,-0.000512945102537205,9.90703442522541e-07,-7.4375000470267e-10,2.2704457703738e-13,-2.35706344229266e-17
"Dm_00019462-RA",1.48917805056234,0.0318942118945088,-0.00022518843673938,4.4180946567674e-07,-3.33845594702031e-10,1.02248329905767e-13,-1.06344248800315e-17
"Dm_00018430-RA",0.972877705876629,0,1.10166940308953e-07,0,0,0,0
"Dm_00017881-RA",1.68247441370481,0,5.54466367517386e-05,-1.29935415878761e-07,1.03445958574692e-10,-3.23410470711397e-14,3.39625508911245e-18
"Dm_00017880-RA",2.63510785963952,0,4.39738071421029e-05,-1.09093256245161e-07,8.93318978969637e-11,-2.83421906612063e-14,3.00106326474932e-18
"Dm_00017798-RA",2.43719545666634,0,8.83755412263938e-05,-2.1426036367138e-07,1.73367310166791e-10,-5.46479364676414e-14,5.76477935396172e-18
"Dm_00017869-RA",2.08339271695945,0,0,3.79435420910976e-09,-5.01007547126975e-12,1.93796313056389e-15,-2.27054358395594e-19
"Dm_00016097-RA",0,0.00209160613890039,0,-6.09498822038439e-11,0,0,0
"Dm_00017721-RA",2.81915347877946,0,2.01332855790785e-05,-4.91503098199808e-08,3.96859054453897e-11,-1.24763037897085e-14,1.31350201420215e-18
"Dm_00016386-RA",4.08145112569376,0,0,1.08034611749997e-11,0,0,0
"Dm_00017826-RA",4.21642705355478,0.0064960420868153,-2.25106869476989e-05,2.11847763519328e-08,-7.21892851593086e-12,7.95786842031265e-16,0
"Dm_00017810-RA",3.72841221208294,-0.00148575065965593,1.91186569286914e-06,-7.36284587024528e-10,8.39751600580787e-14,0,0
"Dm_00016820-RA",3.05415154661896,0.0291182189257559,-0.000186568752747515,3.55651860390488e-07,-2.65592925206708e-10,8.08774002185129e-14,-8.38526397775493e-18
"Dm_00017857-RA",0.893495479677376,0.0566241602830397,-0.000392419959261502,7.71211175567717e-07,-5.84063333170048e-10,1.79110479615246e-13,-1.86414292040323e-17
"Dm_00018049-RA",4.0316836496962,0,0,2.37493597770773e-09,-2.96328538580921e-12,1.11589230561002e-15,-1.28890014156701e-19
"Dm_00017595-RA",2.10526436715643,0,9.7306589577119e-05,-2.47458806130783e-07,2.05226384717654e-10,-6.55639217726487e-14,6.97042804447473e-18
"Dm_00017916-RA",2.61875282256096,0.000165799595201629,0,0,0,0,0
"Dm_00017384-RA",4.90635913763165,0,-1.41671469262127e-05,1.86436316891995e-08,-7.20145303005639e-12,8.42674168752372e-16,0
"Dm_00008053-RA",5.23147902955306,0,2.73860207979631e-05,-6.61649953585955e-08,5.33952637839545e-11,-1.68121929431963e-14,1.77275074048255e-18
"Dm_00008092-RA",4.49486131538941,0,0,-3.34694981465006e-09,4.03520465543256e-12,-1.49154877658298e-15,1.70471732662524e-19
"Dm_00008473-RA",2.8509593166087,0,0.000141210595695891,-3.64617029395299e-07,3.04381615433997e-10,-9.75634753373719e-14,1.0391520219948e-17
"Dm_00008471-RA",2.41539046196434,-0.0465598256074333,0.000417774998996642,-8.76848147666761e-07,6.82417166760786e-10,-2.12079279244983e-13,2.2233614079059e-17
"Dm_00007997-RA",4.87165048125425,0.0121838369723374,-2.99366028109848e-05,2.51993230896782e-08,-8.191212637545e-12,8.81778461753543e-16,0
"Dm_00007578-RA",2.46822720460159,0.000411026157463422,0,0,0,0,0
"Dm_00008480-RA",3.68262914536757,0.0345612840684709,-0.000251796057672031,5.0455955426733e-07,-3.86024905917562e-10,1.19049163851075e-13,-1.24313266530903e-17
"Dm_00008483-RA",4.32696355095631,-0.0035656073958492,5.48206011827388e-06,0,-3.34549165303428e-12,1.51394369806661e-15,-1.84507828844237e-19
"Dm_00008484-RA",3.791214017746,0,-1.23133970181156e-07,0,0,8.91160807225594e-19,0
"Dm_00008555-RA",4.2122439813099,0.00609982184189041,-1.62930786675154e-05,1.4278125228565e-08,-4.74844508026459e-12,5.18234780646909e-16,0
"Dm_00008624-RA",3.44558082899715,0.00995798674093042,0,-3.40485249383293e-08,3.5755791704658e-11,-1.23619730164259e-14,1.36182923144043e-18
"Dm_00008631-RA",4.9673806540878,-0.0173045208650722,0.000133114670237786,-2.68190349421907e-07,2.05139106240319e-10,-6.32128024079815e-14,6.59643345319438e-18
"Dm_00008632-RA",3.9477297267418,0,5.06848408991124e-05,-1.2339573194793e-07,1.00011869121417e-10,-3.15565424071576e-14,3.33100648749111e-18
"Dm_00008626-RA",2.64033357031529,0.00630553012875734,-1.63287892001153e-05,1.38844216821376e-08,-4.52103991755771e-12,4.86956128935528e-16,0
"Dm_00008627-RA",2.12157103615346,0.0196603769765478,-0.000122292347042711,2.32358581441358e-07,-1.73627817638773e-10,5.29189545684517e-14,-5.49017436518148e-18
"Dm_00008107-RA",4.51657349272311,-0.0194134608812241,0.000168317772279382,-3.51290179023828e-07,2.73120074536574e-10,-8.4877754559672e-14,8.89969060683809e-18
"Dm_00008043-RA",5.13195823870046,0,-2.44784965540192e-05,6.75840975203964e-08,-5.83217860559881e-11,1.9021183811752e-14,-2.04587642211414e-18
"Dm_00006768-RA",0.687091461810754,0.0184559909166884,-5.49741245215026e-05,5.04694553205634e-08,-1.71018351557329e-11,1.88238103234078e-15,0
"Dm_00008766-RA",1.73085711843526,0.0778149924963264,-0.000534578212846943,1.04169266011591e-06,-7.85406254024633e-10,2.40307637931186e-13,-2.49796315691996e-17
"Dm_00008768-RA",4.64373731449118,0,3.59834463903432e-08,0,0,0,0
"Dm_00006863-RA",4.75394127843518,0.0293601352494072,-0.000164634039785625,3.04655761624685e-07,-2.25462822070737e-10,6.84277284323025e-14,-7.08416457777845e-18
"Dm_00006762-RA",3.3217716916632,0.0103757169318632,-7.93824382199675e-05,1.63386974502815e-07,-1.26758144636117e-10,3.93857646888878e-14,-4.13033683192701e-18
"Dm_00007469-RA",3.33131541502252,0,2.43696523290438e-05,-5.94298131629561e-08,4.78603248963815e-11,-1.50239702057827e-14,1.58055202284294e-18
"Dm_00007470-RA",2.17644438199089,0,2.85640168346492e-05,-7.29921295723206e-08,6.02776344284323e-11,-1.9182651054149e-14,2.03401175477145e-18
"Dm_00008239-RA",4.55633840368324,0,1.54339097861463e-06,-1.85537009805738e-09,6.96980072614667e-13,-8.06994227070527e-17,0
"Dm_00007599-RA",0,0.0268572155542919,-7.66177776845984e-05,6.7672516397358e-08,-2.24664367477438e-11,2.44633987399627e-15,0
"Dm_00008038-RA",3.82773833738967,0,9.90732431109972e-05,-2.4917505699678e-07,2.05473765330894e-10,-6.54521491430826e-14,6.94731856021818e-18
"Dm_00008041-RA",2.56153178876798,0,-2.37479068168433e-06,3.32933191077352e-09,-1.30455194590425e-12,1.53473283394135e-16,0
"Dm_00008373-RA",2.59540836287197,0.00477111977288772,-4.83941023311564e-06,1.76604339305276e-09,-2.03464379062828e-13,0,0
"Dm_00007864-RA",3.30362677399394,0,-5.39827909650882e-05,1.316325454872e-07,-1.0677731987815e-10,3.37059426982368e-14,-3.55879461328405e-18
"Dm_00008567-RA",3.01648072283123,0,0,0,0,8.73599748030553e-18,-1.86027380704007e-21
"Dm_00007380-RA",4.17228563731021,-0.0387418489581605,0.000257794352226051,-5.07967668263323e-07,3.86562624072137e-10,-1.18950351449149e-13,1.24073815210112e-17
"Dm_00006549-RA",4.93934208145596,0,1.12834357685851e-05,-2.8347631631507e-08,2.34184356818752e-11,-7.46954191992648e-15,7.9351680046305e-19
"Dm_00007135-RA",2.34857797256711,0.0203773313080345,-0.000162436200536878,3.29474708565999e-07,-2.52495730136764e-10,7.78520464773153e-14,-8.12559904370665e-18
"Dm_00007133-RA",5.13016740842975,-0.0385156689586185,0.000236065567429883,-4.5575910149549e-07,3.44471158604952e-10,-1.0570428461214e-13,1.10109786167818e-17
"Dm_00017465-RA",3.42870066216991,0.00380483899925774,0,-3.8693616224238e-09,1.92662275073763e-12,-2.4797664217312e-16,0
"Dm_00017245-RA",5.33975007258509,0.00834207186995213,-1.97104395303044e-05,1.5634387182474e-08,-4.89152419855626e-12,5.14525908651703e-16,0
"Dm_00017502-RA",4.44871715348031,0.00189642465880919,-3.79335403457452e-06,0,2.61351831779923e-12,-1.19899358433789e-15,1.47146340104748e-19
"Dm_00017513-RA",3.76906286211641,0,0,4.55963603753282e-09,-5.65945708369489e-12,2.12172933102119e-15,-2.44352558150175e-19
"Dm_00017659-RA",3.94559069520923,0.00553145716613953,-5.76551772877248e-06,2.01992624994916e-09,-2.25979536574732e-13,0,0
"Dm_00017518-RA",3.3409483033961,0,3.60239919467032e-06,-4.50777776602366e-09,1.7163812484327e-12,-2.00252571368122e-16,0
"Dm_00017206-RA",3.65916519019344,0,-7.31565270077947e-08,0,0,0,0
"Dm_00012207-RA",3.69679343028227,0,5.35695659899664e-06,-6.50618009208079e-09,2.42767430215257e-12,-2.79771423198252e-16,0
"Dm_00017304-RA",4.39352095092144,0.00382927842595715,-8.77626465617207e-06,6.91101580542486e-09,-2.14458229568861e-12,2.23924833685688e-16,0
"Dm_00017359-RA",0,0,8.20463488825353e-05,-2.00556829233215e-07,1.63256869177317e-10,-5.16598631788251e-14,5.46292854841987e-18
"Dm_00017338-RA",5.47009256634957,-0.0363527239983484,0.000231420477074615,-4.4612512486909e-07,3.35768622532358e-10,-1.02720815060455e-13,1.06792975025534e-17
"Dm_00017594-RA",5.06622414197631,0,4.75303448215349e-05,-1.22086910549917e-07,1.01484711227757e-10,-3.24556366608494e-14,3.45264089172756e-18
"Dm_00016105-RA",3.04169381108836,0.00671707873758432,-1.87877309799998e-05,1.63818070071162e-08,-5.3708486613831e-12,5.79129432277847e-16,0
"Dm_00009964-RA",4.45173896620922,0,0,-5.96221566244166e-09,7.3348700479916e-12,-2.73889734456774e-15,3.14741727458466e-19
"Dm_00009517-RA",3.18688324270799,0.0100677160490665,-2.87745773122228e-05,2.58052769443198e-08,-8.62664958855577e-12,9.42110165521473e-16,0
"Dm_00010013-RA",3.24787779804519,0.00177264598312258,-2.33057979193744e-06,9.41611387600514e-10,-1.13416826792629e-13,0,0
"Dm_00008306-RA",3.04737575153394,0,3.77498590147013e-08,0,0,0,0
"Dm_00010047-RA",2.49940992060347,0.0211912962964571,-5.01925387171458e-05,4.19979409780112e-08,-1.36087010590561e-11,1.46202098964084e-15,0
"Dm_00009973-RA",2.88123622071714,-0.0133291925224873,1.37552183674056e-05,-4.66726090502128e-09,5.02592520224503e-13,0,0
"Dm_00009004-RA",5.62097549922629,0.00189220784836351,-1.95539693793186e-06,5.28415088839089e-10,0,0,-2.08426065780074e-21
"Dm_00010456-RA",0,0.0480203374512605,-0.000309026640695522,5.89279888089954e-07,-4.409821911027e-10,1.34528084504079e-13,-1.39651714163489e-17
"Dm_00010306-RA",4.62203945900989,0.0166267336479008,-0.000120451387539904,2.40630735842829e-07,-1.83664012598755e-10,5.65500119552647e-14,-5.89884541153481e-18
"Dm_00010104-RA",0,0.021307153032513,0,-7.43401631589368e-08,7.77506872970249e-11,-2.68341885430166e-14,2.95387587060823e-18
"Dm_00009590-RA",5.47732345044672,0.0194680688516636,-0.000115880540797921,2.14766314282835e-07,-1.58502397768945e-10,4.80026772155104e-14,-4.96275057766473e-18
"Dm_00011169-RA",3.43766975001299,0,0,0,-3.67969050777401e-14,7.86453568664717e-18,0
"Dm_00009512-RA",5.00258344244406,0,2.37346606375102e-06,-2.9643993137871e-09,1.14037814867499e-12,-1.33890447969335e-16,0
"Dm_00009515-RA",3.91963558174297,0.00486531305273805,-5.71599688543211e-06,2.27365272015163e-09,-2.73663194413933e-13,0,0
"Dm_00010832-RA",5.80097492295094,-0.0239831904408764,0.000155304867864766,-3.02700947348386e-07,2.29367549841985e-10,-7.04534918811352e-14,7.34264671054918e-18
"Dm_00016476-RA",3.59396293035844,-0.0276871052383928,0.000203493650905437,-4.09235390001471e-07,3.1355749783813e-10,-9.6762829873124e-14,1.01073038698919e-17
"Dm_00015307-RA",4.67156081347211,0,5.51689617975467e-06,-6.38546635234774e-09,2.33772497727804e-12,-2.66533823127448e-16,0
"Dm_00015626-RA",6.79438619377256,0,2.28494465558684e-07,-4.41672870831454e-11,0,0,0
"Dm_00016522-RA",3.9668688717718,0.0109364108228033,0,-4.42668334209624e-08,4.72837056397375e-11,-1.65051053807539e-14,1.82879256927933e-18
"Dm_00016415-RA",3.70336976884253,0.0130481810737817,-3.47765904415565e-05,3.02101973334918e-08,-9.95687193770076e-12,1.07959771287421e-15,0
"Dm_00015198-RA",2.84272094131053,0.000183976113964248,0,0,0,0,0
"Dm_00015682-RA",5.65435203569182,0,0,-1.42440699467271e-09,1.83853960214323e-12,-7.03938354139668e-16,8.20104098999175e-20
"Dm_00014916-RA",5.42719026937118,0,0,7.37445201175134e-11,-1.46853690971336e-14,0,0
"Dm_00015850-RA",3.51058840143702,0.00784615613091806,-5.85323620502374e-05,1.1944679837503e-07,-9.23770011451132e-11,2.86646498829972e-14,-3.00406327397929e-18
"Dm_00016447-RA",2.15883982023861,0.0249219574217147,-0.000199996808052868,4.08341208267685e-07,-3.1418891665943e-10,9.70944459232638e-14,-1.01475386998213e-17
"Dm_00016302-RA",3.15193044058225,-0.0156174442196102,0.000137907262355432,-2.91519890510935e-07,2.28050900923384e-10,-7.10765937232837e-14,7.46347902364051e-18
"Dm_00016611-RA",4.60073764016688,0.0276557746112699,-0.000168201280183285,3.11295971029637e-07,-2.2863722851852e-10,6.8986517229504e-14,-7.11459340669607e-18
"Dm_00016319-RA",0,0.00928182866956379,-9.51120473265448e-06,3.54715615470228e-09,-4.17414275051753e-13,0,0
"Dm_00019935-RA",0,0.0115672280331199,0,-8.98198077745733e-09,4.29704736230254e-12,-5.42336955432477e-16,0
"Dm_00017336-RA",1.15944837022523,0,0,6.27649820822337e-09,-7.73064530145311e-12,2.90035384452026e-15,-3.34756605998855e-19
"Dm_00020001-RA",4.79942511596946,0,2.95270226790893e-06,-3.55873545267386e-09,1.32548036960469e-12,-1.52189942559297e-16,0
"Dm_00020000-RA",3.86265298981864,0.0564369261871895,-0.000442703004299508,8.98402942682341e-07,-6.88942896956021e-10,2.12521000783412e-13,-2.21884790565253e-17
"Dm_00020080-RA",3.38531422654749,0.0258814226756216,-0.000162867665036747,3.1334094109377e-07,-2.36087972034593e-10,7.2300922285509e-14,-7.52206959958192e-18
"Dm_00020013-RA",3.21622511509091,0.0344824776055217,-0.000253639799059323,5.01228852813024e-07,-3.79434019807534e-10,1.16256027397971e-13,-1.20914584848074e-17
"Dm_00020039-RA",0,0.0085602267935039,0,-6.83572125067308e-09,3.30988568543483e-12,-4.21244776977597e-16,0
"Dm_00020374-RA",0,0,0.000105623507257618,-2.59337975372664e-07,2.11647960013403e-10,-6.70691372086783e-14,7.0984258631206e-18
"Dm_00020012-RA",2.77355809627598,-0.0386609008146665,0.000255675667622945,-5.01852982752255e-07,3.8134508658778e-10,-1.17280901971239e-13,1.22306293665897e-17
"Dm_00019984-RA",4.79942511596946,0,2.95270226790893e-06,-3.55873545267386e-09,1.32548036960469e-12,-1.52189942559297e-16,0
"Dm_00019983-RA",4.30225520284679,0.0465381540952309,-0.000375347205752512,7.66024112183216e-07,-5.88354302744945e-10,1.81560055713342e-13,-1.89567168903696e-17
"Dm_00019981-RA",0,0,0.000200446718491409,-5.0472031966804e-07,4.16843798079763e-10,-1.32914715355538e-13,1.41165371024141e-17
"Dm_00020003-RA",2.599823702985,0.00430894584742994,0,-3.66083618505898e-09,1.78144262241677e-12,-2.26543773915176e-16,0
"Dm_00019782-RA",0,0.0570108414715448,-0.000437926498528845,8.93704876848223e-07,-6.8943366647878e-10,2.13471260341508e-13,-2.23379519418105e-17
"Dm_00020083-RA",5.14848293749645,0,2.08941846460496e-06,-2.50728454066465e-09,9.33691104709372e-13,-1.07129542974088e-16,0
"Dm_00020028-RA",1.38581412574401,0,0,9.60143085307820e-09,-1.19444057554625e-11,4.49105886982113e-15,-5.18331844680085e-19
"Dm_00003667-RA",2.11674873990528,0,7.99000548322026e-06,-1.00095877599489e-08,3.81634385215123e-12,-4.45128258201571e-16,0
"Dm_00003660-RA",4.65405339296587,0,8.3257026096857e-05,-2.12667502070031e-07,1.76557159148576e-10,-5.64257693922461e-14,5.99989057298736e-18
"Dm_00003666-RA",4.72571668560515,-0.0126842920327997,2.63773406356514e-05,-1.55170115584342e-08,0,1.73895280955279e-15,-2.77900596741257e-19
"Dm_00002840-RA",2.5457751751779,0,2.52728206624274e-05,-6.44651202439901e-08,5.33818999807649e-11,-1.70314979128412e-14,1.80907115107844e-18
"Dm_00003429-RA",1.90357399213312,0.0283961550000455,-0.000251525609025087,5.30273453039656e-07,-4.14713299299632e-10,1.2929591253587e-13,-1.35819694379846e-17
"Dm_00003631-RA",4.50090679062192,0,0,8.11094857370426e-09,-1.00758150116986e-11,3.78760181697001e-15,-4.37207542695021e-19
"Dm_00003640-RA",5.53837111495938,0.00485860466173999,-1.11180188474358e-05,8.78584839404210e-09,-2.73731176348597e-12,2.86732785553167e-16,0
"Dm_00003645-RA",-2.46419277905044,0,1.38321591993742e-05,-1.59229521735327e-08,5.83640825146328e-12,-6.66804745587087e-16,0
"Dm_00003312-RA",0,0.0549541105548268,-0.000113736413294972,8.83267597193732e-08,-2.74565383193736e-11,2.87936068690419e-15,0
"Dm_00003298-RA",3.83778054958391,0,0,4.12506697043436e-09,-5.19839067280571e-12,1.96458409654704e-15,-2.27225132006321e-19
"Dm_00003308-RA",4.04107859945581,0,7.59295984228203e-06,-9.26283608274957e-09,3.48205624336608e-12,-4.02861263960918e-16,0
"Dm_00003303-RA",4.69075949768876,0.00129693421595817,-3.85394215680022e-07,0,0,1.90675472968636e-18,0
"Dm_00002448-RA",3.76252726890844,0.0260890715849346,-0.000191394444558904,3.79972394067946e-07,-2.8846483319625e-10,8.85167617917581e-14,-9.21398233475122e-18
"Dm_00003700-RA",3.28666941706625,0.0508929380340939,-0.000322412087400648,6.07593742428768e-07,-4.50671810604983e-10,1.36725145511182e-13,-1.41452331841201e-17
"Dm_00003845-RA",3.89127291521879,-0.035288985089128,0.000258303027250821,-5.22562631969592e-07,4.01586102964604e-10,-1.24102850044317e-13,1.29723435199637e-17
"Dm_00003572-RA",3.83599960497163,0.0113203312818636,-7.68430066835543e-05,1.55509399307807e-07,-1.20401174693999e-10,3.74234324536824e-14,-3.92693720302529e-18
"Dm_00003092-RA",5.30716400830693,0,2.00443235690032e-06,-2.41820034853601e-09,8.99668124530078e-13,-1.03002545911737e-16,0
"Dm_00003096-RA",7.2785181656997,-0.00215107505491305,2.32740934296182e-06,-8.69274752742717e-10,9.94676111645993e-14,0,0
"Dm_00003123-RA",3.38301255116608,0,-4.41038445578389e-06,4.94369532881271e-09,-1.7593474417964e-12,1.96585478558014e-16,0
"Dm_00003357-RA",0.871333008535239,0.0129992092578747,0,-4.82832896754164e-08,5.1506796449672e-11,-1.7990164284818e-14,1.9948872580341e-18
"Dm_00003624-RA",5.39142926813316,0,1.25373992917474e-06,-1.60832734639662e-09,6.289073536478e-13,-7.46381725983987e-17,0
"Dm_00003324-RA",2.52085679028866,0,1.68677562434368e-06,-2.40797665521296e-09,9.87234178010764e-13,-1.20157810803078e-16,0
"Dm_00003331-RA",4.68137389199396,-0.0139157864900204,0.000112291151847426,-2.30980497784203e-07,1.78408208952263e-10,-5.52455032580361e-14,5.78044399790652e-18
"Dm_00003670-RA",2.78166202565063,0.0279488311335921,-0.000195548599384802,3.8445148380265e-07,-2.91694844620716e-10,8.95987271959895e-14,-9.33612346138762e-18
"Dm_00003695-RA",1.75085589124675,0.0236586941623222,-0.000151892377042065,2.83873095014972e-07,-2.09178270626072e-10,6.31980279410687e-14,-6.5215388875846e-18
"Dm_00002956-RA",3.26530020368596,-0.0169785570528991,0.000167596166080551,-3.60132483077248e-07,2.82366292510943e-10,-8.79957458160886e-14,9.23624204724821e-18
"Dm_00002958-RA",2.98815860230154,-0.0147423016237907,0.000114385417043835,-2.33688194245738e-07,1.79884812142214e-10,-5.55958509150458e-14,5.81048454822802e-18
"Dm_00003278-RA",1.70305033649094,-0.0150422474889147,0.000124440430188351,-2.62990869946406e-07,2.06189569160555e-10,-6.43523127850716e-14,6.76278603339589e-18
"Dm_00002281-RA",4.19007765852227,0.021486808099167,-0.000153185481407636,3.00037196048726e-07,-2.2635447383986e-10,6.92418265614399e-14,-7.19540760569372e-18
"Dm_00003272-RA",2.59801129814444,0,3.76189867734103e-07,-6.94746429280446e-11,0,0,0
"Dm_00003014-RA",4.25901730308417,0,-1.86428623238502e-06,2.21136755296571e-09,-8.2209995558037e-13,9.4554965586446e-17,0
"Dm_00003015-RA",3.94652776523718,0.0254829597446003,-0.000197968753765915,4.02160795923789e-07,-3.08977659756285e-10,9.54295979871895e-14,-9.97086633993831e-18
"Dm_00003259-RA",4.02448510635397,0.0211260950071255,-0.000129286360631719,2.40514445532151e-07,-1.77568502345332e-10,5.37698130232456e-14,-5.55805961130273e-18
"Dm_00003251-RA",1.92519818048027,0,0,2.17047248458632e-10,-4.41627073822226e-14,0,0
"Dm_00003250-RA",3.98483725308042,0.00119881424815134,-9.50514042039576e-07,0,0,5.53844360278494e-17,-1.07938534922592e-20
"Dm_00003249-RA",4.42112544077912,0,-1.47223676935936e-06,2.15823768425077e-09,-8.87670996437558e-13,1.07939894346702e-16,0
"Dm_00003261-RA",4.78992191990323,0.019832299167485,-0.000124216474494569,2.37038776760058e-07,-1.77556446403779e-10,5.41936138210429e-14,-5.62731633958491e-18
