"","LT_Time5_1","LT_Time5_2","LT_Time5_3","LT_Time5_4","LT_Time60_1","LT_Time60_2","LT_Time60_3","LT_Time60_4","LT_Time180_1","LT_Time180_2","LT_Time180_3","LT_Time180_4","LT_Time720_1","LT_Time720_2","LT_Time720_3","LT_Time720_4","LT_Time1440_1","LT_Time1440_2","LT_Time1440_3","LT_Time2880_1","LT_Time2880_2","LT_Time2880_3","LT_Time2880_4","LT_Time4320_1","LT_Time4320_2","LT_Time4320_3","LT_Time4320_4"
"Dm_00008730-RA",43.5231241593679,47.9111895333222,56.1395038973026,35.7556717332973,53.2438909681436,49.4242288514149,52.2369430026488,44.8345278094143,63.7904290450979,48.6031800301462,59.2675542124024,56.897535064439,68.5939486245521,70.398532276187,45.07002898281,98.417619792056,47.8594097922707,93.8091383736177,55.673374003831,145.277957290391,49.6514915216583,159.267829832104,134.621204160879,110.287860789883,122.317448057544,117.556166038949,145.379643407223
"Dm_00009575-RA",6.51888203268066,11.3869643285474,8.92358311446058,8.98011110352399,10.5463860956131,12.3560572128537,19.7236834936255,13.7248554518615,19.9917373323154,17.8498404535493,24.5583788172938,15.5741428096092,8.13227225961185,2.60735304726618,8.86154903890345,8.41068944651499,19.2956985511695,11.047383560965,11.0186886049249,7.92425221583953,7.55566175329583,9.28593354144779,6.43538056066217,6.6326965230279,6.37070041966377,8.62296853953294,8.15661365651088
"Dm_00009274-RA",27.8969804633834,31.7975607665098,37.388683682107,30.3181732669434,45.9740520090317,40.4146038003758,40.9882797601905,38.8217339924083,34.7947794791443,39.1406140065779,30.616112258893,45.8918074789818,36.7720136956362,33.8955896144604,34.3980559467113,30.7555061850175,41.1742858847789,35.3890761529216,30.7363418979484,43.9135643627774,45.0255761624976,35.033294724553,69.3977525325461,77.1243781747431,67.5294244484359,49.4456297266889,64.5332080471008
"Dm_00009478-RA",9.58659122453038,41.6805864101547,25.7541386088229,25.4573791833845,104.235155779943,182.509261748194,182.59816359333,135.026435064504,33.8791273875879,89.6793189051813,125.575177019096,54.613327452363,33.5898202027446,26.0735304726618,19.0570947073193,55.3599111330315,146.616922062036,82.3872672343149,44.6546853989061,21.1313392422387,7.70985893193452,57.4039528016772,11.4793274865866,7.24969154842585,20.386241342924,45.0795697066722,24.4698409695327
"Dm_00009258-RA",1.72558642041547,0.429696767114997,2.37209171397053,0.741477063593724,1.43348937221925,1.2870892930056,3.08182554587899,3.2678227266337,6.10434727704287,2.79575814332699,12.4429119340955,6.6449675987666,0.707154109531465,5.21470609453237,2.76327873256129,2.1340555312053,2.43095414817883,1.49795031335118,1.73979293761972,1.98106305395988,1.5419717863869,1.96974347848892,1.04357522605332,1.23399005079589,1.27414008393275,1.41896950650542,1.91920321329668
"Dm_00008672-RA",48.7957493328596,44.4736153964022,42.9235643480382,54.7045300251369,78.9443075700745,55.8596753164429,75.6588171513291,66.2714448961314,81.035210102744,40.323434759524,86.118048385977,108.811344429803,134.359280810978,229.447068159424,83.2795038709851,365.802224584249,69.8899317601414,282.363634066698,99.7481284235306,488.332042801111,57.8239419895089,492.154477696733,421.256532916859,494.521512856452,437.030048788934,508.427689330942,456.530464362947
"Dm_00008587-RA",106.986358065759,110.002372381439,92.3986200965665,78.3494097197368,126.351848951325,121.501229259728,122.348474171396,147.444161425712,80.882601420818,93.8729561201718,76.1309743336108,102.996997780882,79.2012602675241,75.6132383707193,95.6666154307427,50.8407347140085,89.337564945572,70.9653960950122,81.7702680681268,62.4034861997363,97.9152084355684,47.836627334731,62.4405843588573,59.5400199509016,71.3518447002342,72.8040508337781,57.0962955955762
"Dm_00006952-RA",93.5651303514165,184.984458243006,164.80389574681,120.201670642583,62.6639639855844,94.2149362480097,73.039265437332,61.5657801697789,91.2599917917908,75.0553532323939,85.9543258605283,87.2151997338116,89.4549948557303,80.8279444652517,118.535129079526,88.6260708841729,56.9754878479413,70.0291771491677,56.8332359622442,83.534825441975,84.1916595367249,110.164938832631,54.0919825504307,70.4916816517152,86.6415257074272,67.5647788097581,70.5307180886529
"Dm_00006943-RA",14.2840209245503,16.9730223010424,21.9136091671564,26.3636289277768,28.5673953463694,15.7024893746683,22.6514177622105,22.2211945411091,42.4252135754479,12.365853326254,14.8987498158249,26.7875256325278,29.3468955455558,65.1838261816546,44.1171742474441,65.7791234324456,20.0553717224753,71.33988367335,29.5764799395352,140.655476831152,19.8914360443911,162.925924863584,89.5735402362437,72.1884179715595,91.7380860431582,122.686286562469,97.8793638781306
"Dm_00009208-RA",33.6489351981016,42.3251315608272,48.3454882656852,41.7698745824464,47.3051492832353,55.6022574578418,45.9192006335969,48.4944892632441,62.4169509077633,58.1732752130732,58.121496534262,41.5310474922912,48.0864794481396,36.5029426617266,45.8323127711028,54.1045843499696,57.1274224822025,49.8068479189268,57.4131669414508,38.9609067278777,37.9325059451178,27.0136248478481,32.8726196206797,41.0301691889633,30.5793620143861,37.0023586696413,39.8234666759061
"Dm_00009207-RA",102.193062453494,79.4939019162745,75.7939780987728,94.8266777995973,58.6706721629736,53.800332447634,57.784228985231,71.1078225315493,52.6499952644947,71.3993618141971,63.5243398740667,88.0458206836574,66.8260633507235,70.398532276187,78.8963720883017,60.6322836218916,58.6467688248143,57.1093556965138,69.0117865255822,81.2235852123551,73.5520542106553,67.8154540451187,102.61823056191,113.372835916872,81.5449653716962,115.045681527439,120.190101232705
"Dm_00007183-RA",3.64290466532154,9.02363210941494,6.43853465220573,3.70738531796862,13.4590317157665,8.49478933383694,12.7895760153978,11.2413101796199,11.4456511444554,26.0220565648128,35.5277880223517,13.2899351975332,11.3144657525034,7.82205914179855,2.85856420609789,10.6702776560265,20.2073063567365,31.082469002037,61.4726837958968,9.24496091847945,12.5315892882485,3.79879099422864,8.00074339974215,12.6483980206579,1.27414008393275,7.42230203402835,3.59850602493127
"Dm_00009639-RA",85.6082596350563,79.0642051491595,66.4185679911749,70.2755483606051,98.2964140950344,81.0866254593526,106.168890055531,95.1589977995733,75.8465149172576,89.0341439490289,79.7328698934806,110.680241566956,118.094736291755,203.373537686762,118.344558132453,268.890996931867,100.276858612377,162.527608998603,124.685160529413,165.41876500565,85.5794341444731,411.817082966935,271.677417182549,215.948258889281,280.310818465206,198.328276409258,245.658011301975
"Dm_00008252-RA",16.6806687306829,19.1215061366174,28.8039708124993,53.0568032171509,13.6181490360829,11.0689679198481,14.1763975110433,7.84277454392087,2.74695627466929,9.35503686420956,5.89401091615052,3.94544951176767,12.3751969168006,5.21470609453237,13.9116791363431,10.6702776560265,12.4586400094165,7.30250777758701,19.1377223138169,2.31124022961986,9.5602250755988,8.86384565320016,4.34823010855552,8.9464278682702,10.193120671462,4.69351452151793,4.7980080332417
"Dm_00008936-RA",89.7304938616044,85.2948082723269,72.7441458950964,73.9829336785738,61.5000730074404,95.7594433996164,75.812908428623,74.8984968944443,57.8386904499812,71.9370076109907,66.9625129084878,91.5759597205022,90.0854227443776,109.50882798518,67.8432571580565,107.330439951796,84.6275912834755,71.8666004522821,65.4863861029855,92.4496091847945,78.0237723911773,104.659927898142,99.1396464750658,126.466087350842,143.828755094581,143.861677659549,172.968189598363
"Dm_00007680-RA",0,0.214848383557499,0.225913496568622,0,1.22870517618793,2.31676072741008,4.31455576423058,3.52924854476439,0.152608681926072,0,1.309780203589,2.49186284953747,0,0,0.0952854735365963,0.627663391530969,2.73482341670118,1.87243789168898,1.73979293761972,0,0,0,0,0,0,0,0
"Dm_00009016-RA",4.69742970001989,7.08999665739745,6.66444814877436,6.01420284914909,15.5635988983804,14.1579822230616,11.5568457970462,15.8162619969071,14.955650828755,7.31198283639368,9.6596290014689,22.4267656458373,6.36438698578319,52.1470609453237,40.9727536207364,14.3107253269061,13.5221824492447,26.5886180619835,29.5764799395352,39.2910839035377,21.1250134735006,43.3343565267564,48.5262480114796,42.4184079961087,30.5793620143861,24.8865421140951,48.9396819390653
"Dm_00007552-RA",12.1749708551536,87.0135953407869,63.4816925357829,60.9658918954839,145.60156337827,200.785929708873,148.235808756779,185.612330872794,103.926512391655,150.003177305429,259.827647886969,132.484041500409,51.2686729410312,62.5764731343884,41.7350374090292,54.6067150631943,118.205145455196,67.2205203116342,83.5100610057466,17.499390309979,18.8120557939202,43.8971403777532,25.5675930383065,11.8771542389104,11.4672607553948,24.6682391130942,19.1920321329668
"Dm_00008807-RA",22.1450257286652,25.5669576433423,34.112937981862,32.130672755728,10.6487781936287,22.6527715568985,21.264596266565,15.4241232697111,16.7869550118679,21.7208901904636,26.0318815463314,20.5578685086842,32.8826660932131,31.2882365671942,23.7260829106125,26.8639931575255,18.6879600141248,14.0432841876673,13.3384125217512,31.3668316876981,20.6624219375845,51.213330440712,26.6111682643598,35.0144676913334,48.4173231894446,46.9351452151793,38.6239646675957
"Dm_00008573-RA",121.653842639291,182.191429256759,167.740771202202,188.626821797819,138.126940223126,174.529308131559,180.440885711215,132.542889792263,510.933867088488,272.263831496306,619.36231377215,259.984357301743,487.582758521945,1434.0441759964,316.824199509183,876.720225290458,344.283881235827,711.526398841811,431.468648529691,771.624059517374,154.351375817329,1218.8491252964,768.767083192616,592.623721894726,902.091179424389,1025.04174119942,1010.4604918007
"Dm_00008818-RA",53.3014472083889,38.8875574239072,32.305630009313,31.2244230113357,21.3999484852731,31.9198144665388,18.6450445525679,24.5740269042854,37.5417357538136,45.0547177713081,14.5713047649277,18.6889713715311,40.6613612980592,62.5764731343884,52.3117249715913,71.1770285996119,36.6162468569436,66.0970575766208,30.7363418979484,172.68266287017,47.0301394848006,252.689949097579,106.792531466124,99.4904478454185,147.800249736199,216.665728493328,176.806596024957
"Dm_00007805-RA",117.723340237233,142.229629915064,154.298918156369,121.849397450569,155.938045672951,171.955129545548,171.811774182753,153.456955242718,106.368251302472,149.035414871201,119.517443577497,137.675422436945,140.723667796762,161.655888930503,130.350527798064,166.205266077401,141.906948399939,133.692065466593,146.142606760056,201.738254328248,146.333122528117,162.222445049838,200.888231015265,250.191482798867,236.990055611492,211.099001967806,238.691303637708
"Dm_00007244-RA",9.87418896126629,10.4201466025387,8.92358311446058,10.5042584009111,31.3319819927922,15.4450715160672,24.9627869216198,26.9268592674617,16.6343463299418,11.0217388342699,19.4011192656621,13.4975904349947,11.1376772251206,14.340441759964,15.1980330290871,15.3777530925088,16.2570058659459,19.0988664952276,16.5280329073873,15.3532386681891,9.09763353968273,15.8986437906606,8.08770800191327,6.78694527937739,12.7414008393275,14.6263010670559,17.032928518008
"Dm_00007246-RA",271.108799829719,258.892302186786,237.096214648769,242.13345443355,214.409053244794,225.755461993182,210.488684783535,232.146126500058,241.121717443193,286.457680531658,261.792318192352,264.552772525895,280.386604429226,211.195596828561,263.654905275762,255.710065709717,265.125936785754,280.116708596671,255.169630850892,294.848217864362,262.443598043051,291.381338853612,277.938868538869,277.185015160027,256.102156870483,300.057474875646,329.14335108038
"Dm_00007251-RA",1.53385459592486,2.36333221913248,3.0498322036764,4.61363506236095,3.58372343054813,1.80192501020784,3.08182554587899,3.39853563569905,1.98391286503893,2.58069982460953,3.11072798352388,1.86889713715311,0,0,0.285856420609789,0.125532678306194,1.51934634261177,0.374487578337795,1.15986195841315,0,1.07938025047083,0,0,0.154248756349486,0,0.109151500500417,0
"Dm_00007247-RA",11.5997753816818,14.1799933147949,5.19601042107831,12.9346554426905,37.2707236777005,124.332825704341,58.0924115398189,88.4926394372405,130.022597001013,45.3773052493843,299.612221570985,87.4228549712731,164.0597534113,86.0426505597841,34.9697687879308,18.5788363893167,199.794044053448,131.819627574904,154.841571448155,18.4899218369589,9.5602250755988,29.2647602518355,20.0018584993554,48.2798607373892,14.0155409232603,24.340784611593,20.8713349446014
"Dm_00008134-RA",149.646689014919,198.519906407129,189.315510124505,183.803925430844,164.441709413151,142.352075806419,167.651309695817,182.736646873356,150.472160379107,198.068711538782,174.691934653683,162.801706169782,209.317616421314,424.998546704388,210.104469148195,238.009958068544,186.119926969942,234.990955406966,226.75301286977,274.047055797784,175.322192112191,346.812734257545,320.029735989686,320.374666937883,419.192087613876,332.802925025771,348.575283615009
"Dm_00007976-RA",66.0516135370143,72.403905258877,48.7973152588224,67.8039581486261,35.4276659134186,60.235778912662,40.6800972056026,41.5667050827806,42.2726048935218,62.3669124280637,59.9224443141969,57.1051903019004,72.4832962269752,65.1838261816546,64.7941220048855,106.577243881959,63.0528732183884,56.9221119073449,52.1937881285916,105.656696211194,55.6651814885672,108.47658727964,91.6606906883503,87.9217911192071,128.688148477208,147.245374175062,154.016057867058
"Dm_00007880-RA",22.9119530266276,7.51969342451245,2.82391870710778,5.60227114715258,6.65548637101795,6.43544646502799,4.93092087340638,9.93418108896644,10.5299990528989,6.23669124280637,12.7703569849928,12.4593142476874,13.0823510263321,67.7911792289208,17.5325271307337,14.8128560401309,7.44479707879767,26.2141304836457,13.3384125217512,50.847285051637,16.0365065784238,85.4024493887698,30.0897523512042,66.0184677175801,108.301907134284,64.2902337947456,62.6140048338042
"Dm_00007812-RA",74.9671433758276,149.104778188904,129.335476785536,118.306784813399,241.850135512991,287.53574805745,280.600215952282,319.331636846645,165.733028571714,294.522367483563,264.575601124979,297.362300044805,147.088054782545,125.152946268777,141.376962795719,138.83914220665,238.993179692831,154.663369853509,211.094876431193,115.231834305333,113.489123478076,166.724715857813,115.315062478892,92.3950050533422,100.657066630687,112.53519701593,115.152192797801
"Dm_00007814-RA",29.5267009715536,27.7154414789173,21.6876956705877,36.4971487968911,42.7998969705462,37.5830073557634,36.0573588867841,46.4030827181985,39.0678225730743,36.9900308194033,48.6255900582417,50.8755331780568,25.4575479431327,23.4661774253957,28.6809275345155,32.5129636813042,23.7018029447436,26.5886180619835,53.9335810662113,24.4331109988385,32.9981962286797,26.4508409968513,17.9147080472487,17.2758607111424,7.64484050359652,18.2283005835696,13.1945220914147
"Dm_00007652-RA",64.9012225900707,141.799933147949,98.2723710073507,104.548265966715,148.673326318739,198.984004698665,216.806427152587,167.18181069458,112.167381215663,124.841354015486,131.141742884349,152.211289059247,74.6047585555696,70.398532276187,109.673580040622,79.4621853678207,151.782699626916,104.669278145414,97.4284045067043,88.1573059012147,83.1122792862541,81.7443543572904,110.618973961652,83.2943284287225,86.6415257074272,97.7997444483736,96.6798618698202
"Dm_00007659-RA",2.20491598164199,1.93363545201749,3.84052944166658,1.81249948878466,1.53588147023491,10.811550061247,4.16046448693663,7.18920999859414,6.10434727704287,2.4731706652508,5.56656586525326,7.06027807368951,2.1214623285944,0,1.33399662951235,0.753196069837163,3.19062731948471,1.31070652418228,2.31972391682629,1.32070870263992,1.5419717863869,0.844175776495254,0.695716817368883,1.38823880714538,1.27414008393275,0.218303001000834,0.959601606648339
"Dm_00007660-RA",1.41690776957681,2.19703957025898,3.50165919681365,1.01065795358037,2.63630982602882,10.2967143440448,5.70137725987612,6.46998835904387,5.22826661670987,2.68822898396826,3.11072798352388,6.42603668191098,1.41430821906293,0,1.17917679211009,1.12979410475574,4.10223512505177,0.374487578337795,1.73979293761972,1.02325208508784,1.5419717863869,0.144645298423579,1.73929204342221,0.820487697212004,0,0.654909003002502,0
"Dm_00006467-RA",1.15039094694365,1.50393868490249,1.0166107345588,0.741477063593724,1.33109727420359,1.54450715160672,0.924547663763696,1.96069363598022,1.0682607734825,0.430116637434922,5.07539828890739,1.03827618730728,2.1214623285944,0,1.14342568243916,5.77450320208492,2.27901951391765,1.31070652418228,0.579930979206573,12.8769098507392,0.308394357277381,28.1391925498418,26.9590266730442,36.4027064984787,19.1121012589913,15.0629070690575,31.4269526177331
"Dm_00008754-RA",65.1888203268066,73.0484504095495,60.6577738286751,61.5425962782791,81.2993258244347,80.3143718835493,94.4579529811909,83.0026972564959,53.5656473560511,68.1734870334352,72.5290787737411,47.7607046161349,95.1122277319821,166.870595025036,67.3668297903736,176.875543733427,83.5640488436473,119.836025068094,45.2346163781127,178.956029207709,50.1140830575744,167.006107783311,158.449505155763,125.095741399433,189.84687250598,218.957910003836,253.574724556824
"Dm_00008759-RA",34.2241306715735,45.1181605470747,30.498322036764,19.6903353554333,10.4439939975974,21.3656822638929,8.01274641928536,14.639845815319,30.9795624309925,32.9039227637716,25.3769914445369,36.3396665557548,44.1971318457166,65.1838261816546,31.63477721415,34.7725518908157,25.2211492873554,30.5207376345303,23.7771701474695,39.9514382548576,31.3020272636541,58.2481285781725,44.3519471072663,43.6523980469046,26.7569417625878,51.4103567356964,45.8209767174582
"Dm_00007670-RA",47.0701629124442,125.901152764694,65.6278707531848,118.224398472999,157.786223042133,75.6808504287291,186.604536802973,112.151675978069,152.303464562219,91.8299020923559,258.190422632482,204.540408899534,262.000597581408,649.23090876928,310.058930888084,872.075516193129,174.572894766092,653.293580410284,238.351632453902,565.923679081206,88.8175748958856,2404.21261145848,725.632640515745,643.371562733707,970.894743956758,1031.04507372694,1338.40434087277
"Dm_00021067-RA",11.6956412939271,4.51181605470747,4.85714017622538,5.93181650874979,17.7138329567093,4.11868573761791,7.85865514199141,14.2477070881229,20.4495633780936,6.88186619895876,6.71262354339364,8.09855426099679,10.2537345882062,7.82205914179855,17.0560997630507,17.3235096062548,14.585724889073,33.1421506828949,19.7176532930235,43.9135643627774,16.4990981143399,36.8623422402927,25.5675930383065,22.3660696706755,29.3052219304533,27.8336326276063,40.0633670775682
"Dm_00021008-RA",82.6364163554519,93.0293500803969,65.4019572566161,83.7045218456915,127.580554127513,108.887754188274,126.663029935626,123.785124884884,63.943037727024,90.1094355426162,85.2994357587338,70.1874702619722,59.7545222554088,114.723534079712,73.1792436761059,55.1088457764191,105.290701542996,90.6259939577464,82.3501990473334,40.6117926061776,45.0255761624976,50.6505465897152,57.0487790242484,34.0889751532364,25.4828016786551,42.1324791931609,25.6693429778431
"Dm_00020927-RA",15.4344118714939,2.36333221913248,6.32557790392142,6.50852089154491,8.29375993926852,9.2670429096403,10.9404806878704,8.62705199831296,49.2926042621211,17.4197238161143,169.780258890225,32.6018722814486,77.7869520484612,370.244132711798,56.885427701348,242.654667165873,16.7128097687295,160.655171106914,55.0934430246245,330.8375300113,14.4945347920369,364.5432394832,126.272602352452,140.212119521683,271.391837877676,276.480750767556,214.710859487566
"Dm_00019713-RA",93.5651303514165,64.0248183001346,58.0597686181359,55.2812344079321,22.628653661461,27.5437108703198,28.8150688539685,30.5868207212914,297.739538437766,169.788542627436,340.051685356795,91.9912701954251,65.4117551316605,146.011770646906,124.347542965258,213.40555312053,43.9091093014801,130.696164839891,135.123918155132,233.105086015946,67.0757727078303,489.762646329996,260.02416049162,121.239522490696,266.295277541945,284.885416306088,232.703389612222
"Dm_00021083-RA",2.20491598164199,2.57818060268998,0.903653986274489,1.07102242519093,2.8669787444385,7.9799536166347,5.23910342799428,5.35922927167926,3.66260836622572,7.09692451767622,9.33218395057165,4.56841522415204,3.53577054765733,0,1.52456757658554,0.878728748143357,6.98899317601413,1.87243789168898,23.1972391682629,0,2.31295767958036,0.140695962749209,0.347858408684442,1.0797412944464,0,1.41896950650542,0.239900401662085
"Dm_00020999-RA",145.620320700616,114.729036819704,140.292281369114,126.298259832131,309.633704399358,279.555794440816,269.351552709823,406.778573011363,167.411724072901,190.837375571907,167.055916066759,172.976812805393,142.845130125356,75.6132383707193,147.501913034651,190.623882661522,186.423796238464,161.216902474421,111.926678986869,154.522918208871,115.031095264463,163.207316789082,259.328443674251,270.91480321442,131.236428645074,147.027071174062,128.369985228177
"Dm_00019708-RA",11.5039094694365,21.0551415886349,15.4750745149506,14.3352232294787,194.954554621818,97.0465326926221,150.701269193482,195.807937779891,65.1639071824326,47.5278884365589,109.202924474233,68.1109178873576,12.3751969168006,15.6441182835971,14.864533871709,9.79154890788312,90.4011073854002,140.99457324418,84.6699229641597,6.60354351319961,20.0456332230297,6.61271024921282,4.87001772158218,5.86145274128047,1.27414008393275,7.0948475325271,6.95711164820046
"Dm_00006755-RA",6.90234568166187,7.08999665739745,10.0531505973037,9.3920428055205,7.16744686109625,4.37610359621903,6.47183364634587,5.09780345354857,15.8713029203115,13.2260866011239,11.1331317305065,10.1751066356114,3.88934760242306,7.82205914179855,7.33698146231791,9.54048355127074,7.29286244453649,6.55353262091142,7.53910272968545,8.91478374281947,7.40146457465714,5.62783850996836,6.60930976500439,6.47844776667842,1.27414008393275,4.25690851951626,2.15910361495876
"Dm_00007174-RA",148.879761716957,215.922625475286,206.597892612005,202.670397382284,244.512330061398,211.854897628721,213.262327774826,215.153448321563,266.759976006773,254.844107680191,244.928898071144,191.250473702001,154.509283585023,203.373537686762,178.946119301728,210.267236162875,188.702815752382,196.605978627342,194.276878034202,121.505200642873,137.235488988434,157.157390390866,133.055841321799,86.3793035557122,82.8191054556289,123.341195565471,123.548706855974
"Dm_00005318-RA",16.2013391694563,13.7502965476799,13.441853045833,10.9573832731073,3.89089972459511,9.52446076824142,5.39319470528822,8.88847781644366,13.8873900552725,9.46256602356829,12.1154668831983,12.0440037727645,10.607311642972,10.4294121890647,20.6769477574414,8.78728748143357,8.5083395186259,7.30250777758701,4.63944783365259,6.93372068885959,10.947999683347,5.34644658446994,2.43500886079109,4.62746269048458,2.54828016786551,5.7850295265221,4.55810763157961
"Dm_00005319-RA",57.423681434937,80.9978406011769,61.4484710666652,71.6761161473933,60.9232983193182,67.9583146706955,76.2751822605049,56.4679767162303,54.4812994476076,71.7219492922733,71.7104661464979,66.2420207502045,85.2120701985416,80.8279444652517,68.6055409463493,114.736867971861,81.588898598252,61.9776942149051,73.6512343592348,84.525356968955,66.7673783505529,90.889591935989,106.444673057439,109.516617008135,95.5605062949565,102.384107469391,130.02601770085
"Dm_00007120-RA",67.2978703962033,55.0011861907196,55.3488066593125,35.4261263717001,56.3156539086134,38.3552609315668,45.7651093563029,56.9908283524917,43.3408656670043,35.914739225816,51.0814279399711,30.3176646693726,23.3360856145384,10.4294121890647,24.3930812253686,14.9383887184371,40.414612713473,34.2656134179083,12.178550563338,6.93372068885959,34.5401680150666,6.61271024921282,9.04431862579548,4.16471642143613,2.54828016786551,9.16872604203502,2.63890441828293
"Dm_00007260-RA",82.7322822676972,89.5917759434769,107.308910870096,111.798263921854,59.0802405550363,77.9976111561392,66.2592492363982,54.8994218074461,68.216080820954,71.2918326548384,69.4183507902172,89.4994073458876,86.9799554723702,99.079415796115,94.0467623806205,77.4536625149216,76.2711863991108,79.9530979751193,92.7889566730517,81.5537623880151,105.779264546142,102.145268955926,96.5307084099325,124.632995130385,108.301907134284,89.9408364123435,86.3641445983505
"Dm_00006642-RA",1.05452503469834,1.93363545201749,0.790697237990178,0.164772680798605,14.7444621142552,3.60385002041567,13.5600324018675,11.1105972705546,1.37347813733464,0.860233274869844,11.9517443577497,6.02200188638223,0,2.60735304726618,0.476427367682981,0.376598034918582,3.79836585652942,1.68519410252008,2.31972391682629,0.33017717565998,0.770985893193452,0.984871739244462,0,0,1.27414008393275,0.327454501501251,0.719701204986255
"Dm_00006084-RA",1.43798868367956,1.50393868490249,2.59800521053916,2.14204485038187,1.12631307817227,6.17802860642687,5.08501215070033,5.09780345354857,7.32521673245144,10.0002118203619,16.6996975957598,2.90717332446039,2.1214623285944,0,1.42928210304894,2.1340555312053,7.29286244453649,8.61321430176929,5.79930979206573,1.98106305395988,2.77554921549643,1.96974347848892,0.521787613026662,0.616995025397944,0,0.654909003002502,1.43940240997251
"Dm_00005737-RA",11.2163117327005,18.2621126023874,32.0797165127444,29.9886279053462,9.42007301744079,9.00962505103918,10.0159330241067,7.05849708952879,8.69869486978608,13.978790716635,7.20379111973952,11.6286932978415,17.3252756835209,10.4294121890647,10.386116615489,14.9383887184371,12.002836106633,14.605015555174,21.4574462306432,15.1881500803591,24.9799429394678,20.5416105613845,40.8733630204219,43.3439005342056,24.2086615947223,25.1048451150959,26.3890441828293
"Dm_00006794-RA",34.0323988470829,34.3757413691998,19.9933444463231,44.3238511348248,43.5166416566558,27.0288751531175,33.5918984500809,41.697417991846,56.3126036307204,37.527676616197,137.199476325948,38.4162189303694,91.5764571843247,185.122066355899,56.885427701348,280.942134049262,52.7213180886284,150.169518913456,51.613857149385,223.529947921807,52.8896322730708,221.174053441756,189.756761937363,115.069572236717,133.784708812939,142.770162654545,188.561715706399
"Dm_00007000-RA",36.8125103021967,27.9302898624748,24.8504846225484,24.3863567581936,20.9903800932105,46.5926324068026,45.456926801715,27.5804238127884,106.215642620546,92.0449604110734,128.031014900825,83.0620949845825,35.3577054765733,36.5029426617266,29.1573549021985,9.66601622957693,81.4369639639908,31.8314441587126,67.8519245671691,13.2070870263992,39.7828720887821,4.36157484522548,8.17467260408437,18.2013532492394,0,11.788362054045,4.31820722991753
"Dm_00006999-RA",0,0,0,0,0.409568392062643,1.80192501020784,2.61955171399714,0.522851636261392,0,0.645174956152383,11.4605767814038,7.26793331115097,0.353577054765733,0,0,0,2.12708487965648,0.374487578337795,16.2380674177841,0,0.308394357277381,0,0,0.154248756349486,0,0,0
"Dm_00005924-RA",53.4931790328795,24.4927157255548,34.4518082267149,58.3295290027063,74.6438394534167,28.3159644461231,85.5206588981418,47.5794988997866,108.352164167511,29.140402186216,59.9224443141969,92.8218911452709,300.540496550873,909.966213495898,87.3767792330588,1075.94058576239,87.8182186029602,1082.26910139623,75.9709582760611,2553.26009937863,63.3750404205017,1832.84630673394,641.276976409768,367.729035137175,1564.64402306942,2355.271077798,1958.06707836594
"Dm_00007547-RA",40.4074820113956,46.7295234237559,29.425232928063,42.2229994546426,40.9056431572565,113.907402430995,75.3506345967412,84.1137569835514,23.8832587214302,64.5712601949177,75.7216680199893,97.1826511319615,30.2308381824701,18.2514713308633,32.5399892127476,20.4618265639096,41.5541224704319,22.1883890165144,46.1045128469226,6.7686321010296,24.9799429394678,9.07488959732398,4.43519471072663,8.71505473374597,7.64484050359652,13.4256345615513,11.275318878118
"Dm_00005880-RA",46.5908333512176,151.468110408036,27.5614465813719,110.315309794666,828.044896652649,401.057023700544,1019.77607313136,497.231906084583,30.8269537490665,186.34803316868,36.1826781241462,84.1003711718897,13.0823510263321,18.2514713308633,5.33598651804939,19.7086304940724,793.098790843343,610.976484058113,476.123333928597,33.017717565998,151.113235065917,41.7867009365151,14.4361239604043,4.01046766508664,5.09656033573101,24.0133301100917,17.032928518008
"Dm_00005879-RA",10.4493844347381,17.1878706845999,15.7009880115192,12.2755647194961,132.495374832265,79.799536166347,151.471725579952,215.153448321563,113.388250671071,39.2481431659367,147.350272903763,169.65432900601,14.8502363001608,2.60735304726618,18.8665237602461,20.085228528991,60.6219190702096,19.0988664952276,84.0899919849531,10.5656696211194,12.3357742910952,30.3903279538291,10.261823056191,7.71243781747431,17.8379611750585,6.65824153052543,14.8738249030493
"Dm_00005458-RA",13.5170936265878,3.22272575336248,2.82391870710778,3.62499897756932,5.63156539086134,7.46511789943246,4.46864704152453,12.025587634012,15.5660855564593,17.2046654973969,8.18612627243127,29.0717332446039,3.88934760242306,2.60735304726618,3.14442062670768,1.12979410475574,10.33155512976,2.99590062670236,7.53910272968545,34.6686034442979,37.7783087664791,6.47201428646361,21.0454337254087,15.8876219039971,5.09656033573101,17.9008460820684,5.51770923822795
"Dm_00006739-RA",25.883796306232,42.5399799443847,24.8504846225484,71.9232751685912,401.991376809484,240.170862074844,438.235592623992,362.597609747275,221.893023520508,105.271047012197,452.692782865449,287.602503884117,126.580585606132,346.777955286402,139.497933257577,161.183958945153,254.946316290255,297.15589341104,489.461746450348,205.370203260508,44.1003930906654,152.514423620142,141.926230743252,127.100975231977,124.86572822541,176.388824808674,146.339245013872
