"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"26","Dm_00005014-RA",3.47746523875339e-05,0.0223789041042706,17.1371913386722,2.11337770713272,1,5.91181100964021,0.30191110101896,0.0030506936740937,0.298860407344867,0.0649735759681486,0.298860407344867
"27","Dm_00005879-RA",4.94922903214378e-05,0.0223789041042706,16.4674589038897,6.83301724493166,1,5.95497442031867,0.976145320704523,0.00395347933955229,0.97219184136497,0.0647928679706399,0.97219184136497
"28","Dm_00006067-RA",4.87757748435604e-05,0.0223789041042706,16.4951074484131,4.28441783635185,1,4.39040910970647,0.612059690907408,0.0179681815811763,0.594091509326232,0.116336806834938,0.594091509326232
"29","Dm_00008277-RA",3.50983222685054e-05,0.0223789041042706,17.1195945982446,12.1556341559798,1,2.80358036195656,1.73651916513997,0.14775444225011,1.58876472288986,0.312508835791488,1.58876472288986
"30","Dm_00008809-RA",3.84428986298607e-05,0.0223789041042706,16.9467587592076,3.87753982028281,1,6.79898992800298,0.553934260040401,0.00178118183128699,0.552153078209115,0.0685523031938162,0.552153078209115
"31","Dm_00009477-RA",4.73768502170025e-05,0.0223789041042706,16.5502855917563,1.91070595923881,1,6.99341317974402,0.272957994176973,0.00109756936396221,0.27186042481301,0.070861890455652,0.27186042481301
"32","Dm_00018080-RA",4.53683831103842e-05,0.0223789041042706,16.6324397920372,3.23870733401363,1,5.15549430617256,0.462672476287662,0.00708348891110748,0.455588987376554,0.0787332860383139,0.455588987376554
"33","Dm_00018382-RA",5.02365469130595e-05,0.0223789041042706,16.4391628266773,7.78647155063059,1,5.19618902572873,1.11235307866151,0.00880864597204387,1.10354443268947,0.0774769583029929,1.10354443268947
"34","Dm_00019713-RA",4.06657092113564e-05,0.0223789041042706,16.8400622045794,1.55385252788956,1,5.64107485898073,0.221978932555652,0.00435647618410797,0.217622456371544,0.0671669278649237,0.217622456371544
"35","Dm_00001157-RA",5.58372131278502e-05,0.0225619921363219,16.2388508374692,1.55040722724033,1,6.12234697874359,0.221486746748619,0.00257949342412286,0.218907253324496,0.0643697273283215,0.218907253324496
"36","Dm_00001309-RA",5.87203605686507e-05,0.0225619921363219,16.1434799050675,3.69339900502003,1,6.28803731382168,0.527628429288575,0.00243896634052958,0.525189462948046,0.0646693190826236,0.525189462948046
"37","Dm_00007196-RA",5.39136845045894e-05,0.0225619921363219,16.3052741804107,1.97511753585107,1,7.70065558830606,0.282159647978724,0.000490520263712388,0.281669127715012,0.0837328451843425,0.281669127715012
"38","Dm_00008480-RA",5.95853483066736e-05,0.0225619921363219,16.1157841463761,2.71863288131386,1,6.31118335887719,0.388376125901981,0.00262395705341985,0.385752168848561,0.0647620775688566,0.385752168848561
"39","Dm_00010959-RA",5.88468965157376e-05,0.0225619921363219,16.1394028705543,1.21201948353219,1,5.92327693670046,0.173145640504598,0.00344728481603484,0.169698355688563,0.0649228261302069,0.169698355688563
"40","Dm_00015419-RA",5.86038358669366e-05,0.0225619921363219,16.1472421957611,1.48673227106355,1,5.7101415088557,0.212390324437651,0.00411177975403864,0.208278544683612,0.0663726867918374,0.208278544683612
"41","Dm_00003552-RA",6.32083390329619e-05,0.0233500854388595,16.0040136732494,1.75630828682129,1,5.9182836368584,0.250901183831613,0.00331683929123185,0.247584344540381,0.0649446628607852,0.247584344540381
"42","Dm_00012498-RA",6.98001129253223e-05,0.0245858723341147,15.8162593120813,1.86170418348375,1,5.69008306040558,0.265957740497679,0.00356370353778986,0.262394036959889,0.066582725074724,0.262394036959889
"43","Dm_00017591-RA",6.89757398950609e-05,0.0245858723341147,15.8387402889074,1.52422018006711,1,6.38317641597561,0.217745740009588,0.00208172925176349,0.215664010757824,0.0651175422369327,0.215664010757824
"44","Dm_00002777-RA",7.55245942525002e-05,0.0254199001010749,15.6671498841626,4.8381939070926,1,3.81862366463839,0.691170558156086,0.0377020303339094,0.653468527822177,0.160557946816434,0.653468527822177
"45","Dm_00007743-RA",7.41485975562581e-05,0.0254199001010749,15.7019268098582,2.38402426983127,1,6.31820819321679,0.34057489569018,0.00188393199990101,0.33869096369028,0.0647923994367817,0.33869096369028
"46","Dm_00009028-RA",7.88489292363188e-05,0.0259618670046366,15.585693594388,2.16170778000128,1,5.66529064290275,0.30881539714304,0.00388768083220431,0.304927716310836,0.0668651392398355,0.304927716310836
"47","Dm_00001587-RA",8.42757383211322e-05,0.0265617914218645,15.459868691733,8.8423982046847,1,4.6544287917741,1.26319974352639,0.0163657185849701,1.24683402494142,0.101071933706917,1.24683402494142
"48","Dm_00001873-RA",8.29865763696266e-05,0.0265617914218645,15.4890048105453,2.69149120789334,1,7.55977362584057,0.384498743984763,0.000665708245982797,0.38383303573878,0.0805433712200339,0.38383303573878
"49","Dm_00004972-RA",8.59321127473497e-05,0.0265617914218645,15.4230846094685,1.69535427072995,1,5.48842527085324,0.242193467247135,0.00488305710305841,0.237310410144077,0.0697568705445394,0.237310410144077
"50","Dm_00018933-RA",9.4483021872884e-05,0.0280596048879745,15.2438678977345,2.02019086512851,1,5.64910285148429,0.288598695018357,0.00444981550078485,0.284148879517573,0.0670639326156552,0.284148879517573
"51","Dm_00020511-RA",9.35193068055104e-05,0.0280596048879745,15.2632315977812,1.6608336516392,1,7.28099485396467,0.237261950234172,0.000942958931446783,0.236318991302725,0.0751899063729875,0.236318991302725
"52","Dm_00000816-RA",0.000111818889211199,0.0295776701073833,14.9258729164412,21.8999915305353,1,6.32850247652419,3.12857021864789,0.00693788729709396,3.1216323313508,0.0648386072118488,3.1216323313508
"53","Dm_00003591-RA",0.000107939959525369,0.0295776701073833,14.9924887651655,3.7948531208389,1,3.83001075399496,0.542121874405557,0.0269144881221542,0.515207386283403,0.159522139892219,0.515207386283403
"54","Dm_00004413-RA",0.000106570485834707,0.0295776701073833,15.0165848052329,1.85673695637231,1,5.77182327682041,0.265248136624616,0.00330738485294282,0.261940751771672,0.0658199910466534,0.261940751771672
"55","Dm_00005149-RA",0.000113264549467069,0.0295776701073833,14.9016387784905,2.22818843198587,1,6.98890160172962,0.318312633140839,0.00118429578844879,0.31712833735239,0.070802877974135,0.31712833735239
"56","Dm_00010126-RA",0.000103930666536778,0.0295776701073833,15.0639249918089,3.45367806155965,1,8.31234071816392,0.493382580222807,0.000325041827482857,0.493057538395324,0.102097399553762,0.493057538395324
"57","Dm_00010659-RA",0.00011104771722998,0.0295776701073833,14.9389296595081,3.49557225755162,1,6.30485410321198,0.499367465364517,0.00232175279999319,0.497045712564525,0.0647356131796216,0.497045712564525
"58","Dm_00016349-RA",0.000107617639558083,0.0295776701073833,14.9981322194484,1.75347742813648,1,7.83970445449106,0.25049677544807,0.000443363149289019,0.25005341229878,0.087230624794647,0.25005341229878
"59","Dm_00001973-RA",0.000117523122516146,0.0301695798920263,14.8320195868591,3.41307025977265,1,6.68727119502585,0.487581465681808,0.00166257718859434,0.485918888493213,0.0674337727217431,0.485918888493213
"60","Dm_00016461-RA",0.000121641599039013,0.0307063943174147,14.7670651918222,1.21389792676906,1,5.84097837242047,0.173413989538438,0.00390871274748537,0.169505276790952,0.065342467845716,0.169505276790952
"61","Dm_00018071-RA",0.000127221855576558,0.0315885610584025,14.6825027362199,2.35834193041027,1,4.93573943385373,0.33690599005861,0.00897302476421391,0.327932965294396,0.0873930036481214,0.327932965294396
"62","Dm_00000296-RA",0.00014104305233162,0.0326397693130761,14.4881628903286,1.5753128882378,1,5.82382274643539,0.225044698319686,0.00375992740248106,0.221284770917205,0.0654487394899251,0.221284770917205
"63","Dm_00002159-RA",0.00014038650806408,0.0326397693130761,14.4969520008187,1.66214214181939,1,6.54016866767275,0.237448877402771,0.00156853343775201,0.235880343965018,0.0661795951544852,0.235880343965018
"64","Dm_00003526-RA",0.000134277868068609,0.0326397693130761,14.5807698649756,1.09784956024661,1,6.53734964584695,0.156835651463802,0.00156308103543721,0.155272570428365,0.0661577591972178,0.155272570428365
"65","Dm_00004330-RA",0.000143321893211136,0.0326397693130761,14.4579726744387,1.17593218063347,1,6.27316856673132,0.167990311519067,0.00219761911693054,0.165792692402136,0.0646156998694258,0.165792692402136
"66","Dm_00015132-RA",0.000144385616266744,0.0326397693130761,14.4440454898014,1.13397518562855,1,5.46362696072769,0.161996455089792,0.00520266310849467,0.156793791981298,0.0702898280589262,0.156793791981298
"67","Dm_00016184-RA",0.00014310690189759,0.0326397693130761,14.4608001678719,5.0747835659678,1,5.5741579276952,0.724969080852543,0.00538645408653986,0.719582626766003,0.0681492490214128,0.719582626766003
"68","Dm_00020951-RA",0.000148606259927812,0.0330998590127448,14.3897851116124,1.11428504036512,1,6.22682237507977,0.159183577195018,0.00224015288984022,0.156943424305177,0.0644802365479495,0.156943424305177
"69","Dm_00008528-RA",0.000151861150217445,0.0333346229158468,14.3489898635869,1.79843097634521,1,6.62139777563612,0.25691871090646,0.00152622179093221,0.255392489115527,0.0668426517500559,0.255392489115527
"70","Dm_00013393-RA",0.000156373274029468,0.0333581634993002,14.2938701087108,2.25382386244072,1,6.67270512256072,0.321974837491532,0.00141645865617225,0.320558378835359,0.0672987510084465,0.320558378835359
"71","Dm_00020562-RA",0.000156177370268881,0.0333581634993002,14.2962298053504,2.37940331425574,1,5.04666154526836,0.339914759179392,0.00747114903864697,0.332443610140745,0.0826511761656472,0.332443610140745
"72","Dm_00008420-RA",0.00017809359701626,0.0374639669501149,14.0491575195218,5.49712114002273,1,3.41118321650388,0.785303020003248,0.0495537552107697,0.735749264792478,0.204472586477318,0.735749264792478
"73","Dm_00000556-RA",0.000193599087048155,0.0380811918497578,13.8922113364178,1.27934154120233,1,5.42040864104499,0.182763077314618,0.00507525208068828,0.17768782523393,0.0712842368388257,0.17768782523393
"74","Dm_00003264-RA",0.000189490672440638,0.0380811918497578,13.9325284066012,2.23720132951009,1,7.93523765086282,0.319600189930013,0.000449989386180926,0.319150200543832,0.0898488037506782,0.319150200543832
"75","Dm_00007652-RA",0.000192689209410611,0.0380811918497578,13.9010654293476,1.19128145563422,1,6.74157805242882,0.170183065090603,0.00136998498712721,0.168813080103476,0.0679590274184601,0.168813080103476
"76","Dm_00011123-RA",0.000183748748256203,0.0380811918497578,13.9903760912646,1.45664787206402,1,7.36665191878924,0.208092553152004,0.000810761011659985,0.207281792140343,0.0767065468430187,0.207281792140343
"77","Dm_00017167-RA",0.000186238457601121,0.0380811918497578,13.9650727566546,4.62057185651142,1,5.06923216787479,0.660081693787346,0.00899120872497932,0.651090485062367,0.0817717225063167,0.651090485062367
"78","Dm_00000737-RA",0.000236849377770562,0.0385496025038456,13.5135316803696,2.03067377417217,1,5.31873568527316,0.290096253453167,0.00549039369682853,0.284605859756339,0.0739101654014746,0.284605859756339
"79","Dm_00000756-RA",0.000241794020722655,0.0385496025038456,13.4747607452442,3.3233177225846,1,6.48687852909362,0.474759674654943,0.00203520752466808,0.472724467130275,0.0657819155674275,0.472724467130275
"80","Dm_00001629-RA",0.000203582637182496,0.0385496025038456,13.7977246407447,1.40036231186742,1,7.42091988775473,0.200051758838203,0.000678136095624136,0.199373622742579,0.0777249924475559,0.199373622742579
"81","Dm_00002855-RA",0.000228993195566054,0.0385496025038456,13.5768417508111,3.87460854879561,1,4.10093110433998,0.553515506970802,0.0206110563711483,0.532904450599653,0.13692140384314,0.532904450599653
"82","Dm_00003312-RA",0.000230980281282444,0.0385496025038456,13.5606241085132,23.5861412655853,1,1.76040667247274,3.36944875222647,0.142783581952881,3.22666517027359,0.721686906698568,3.22666517027359
"83","Dm_00003557-RA",0.000207520181570061,0.0385496025038456,13.7617364982047,2.2350996895151,1,4.1623929084942,0.319299955645014,0.0179893101020182,0.301310645542995,0.132242038409991,0.301310645542995
"84","Dm_00004299-RA",0.000239054873812296,0.0385496025038456,13.4961385819417,4.16828420145312,1,4.91031135268235,0.59546917163616,0.0116207329474977,0.583848438688662,0.0885618059299115,0.583848438688662
"85","Dm_00004700-RA",0.000223534444497494,0.0385496025038456,13.6221341148679,2.26121783191867,1,7.24002129604606,0.323031118845525,0.000778416011808644,0.322252702833716,0.0745026958869098,0.322252702833716
"86","Dm_00005221-RA",0.000235378779695265,0.0385496025038456,13.5252201245247,1.6331877664857,1,4.90450853145317,0.233312538069385,0.00830106365518279,0.225011474414202,0.088831981871087,0.225011474414202
"87","Dm_00006324-RA",0.00024110622487539,0.0385496025038456,13.4801056548095,2.7188500186619,1,4.07028015359049,0.388407145523128,0.0281473739395265,0.360259771583602,0.139311890183119,0.360259771583602
"88","Dm_00006887-RA",0.000211265901517674,0.0385496025038456,13.7281344712281,7.59635647806859,1,2.81075109836435,1.08519378258123,0.0976552152052506,0.987538567375976,0.310824794163003,0.987538567375976
"89","Dm_00008686-RA",0.000238976337135311,0.0385496025038456,13.4967551604451,1.45899126359738,1,5.70888334459839,0.208427323371054,0.00403474517930829,0.204392578191746,0.0663853961697542,0.204392578191746
"90","Dm_00010043-RA",0.000239950532028331,0.0385496025038456,13.4891213204452,1.46165320072841,1,6.80034158302497,0.208807600104058,0.00148750711175207,0.207320092992307,0.0685667471526642,0.207320092992307
"91","Dm_00012786-RA",0.000211016305522135,0.0385496025038456,13.7303548058812,8.43949591749718,1,3.51101683544477,1.20564227392817,0.0597576275035816,1.14588464642459,0.192249422187323,1.14588464642459
"92","Dm_00013957-RA",0.000236910661502788,0.0385496025038456,13.5130461805444,3.91800741166378,1,8.84723898129,0.559715344523398,0.000169604945354979,0.559545739578042,0.125840334101973,0.559545739578042
"93","Dm_00016246-RA",0.000233947143158983,0.0385496025038456,13.5366698071261,3.59331842431179,1,7.14157340475841,0.513331203473114,0.000981407799838123,0.512349795673275,0.0729494112170399,0.512349795673275
"94","Dm_00019600-RA",0.000213482995339656,0.0385496025038456,13.7085270582372,3.91103505964023,1,6.58611924088204,0.55871929423432,0.00161493345801201,0.557104360776307,0.0665464863081186,0.557104360776307
"95","Dm_00021056-RA",0.000234766575186045,0.0385496025038456,13.5301076904555,1.24731849285072,1,6.18425273443483,0.178188356121532,0.00229527528631168,0.17589308083522,0.0644009008859752,0.17589308083522
"96","Dm_00001330-RA",0.000252958164041981,0.0399094203393733,13.3900832370841,1.36294338732526,1,5.65509180464895,0.194706198189323,0.00422300446874033,0.190483193720583,0.0669890177957121,0.190483193720583
"97","Dm_00000137-RA",0.000276126900356887,0.0409587585615834,13.2257656836411,3.36465679638825,1,6.87538977784056,0.480665256626892,0.00141776177400415,0.479247494852888,0.0694036465115295,0.479247494852888
"98","Dm_00001759-RA",0.000278539028908167,0.0409587585615834,13.2094639379985,1.57539140357065,1,6.17642251255992,0.225055914795807,0.0027182687987775,0.22233764599703,0.0643912874421698,0.22233764599703
"99","Dm_00006483-RA",0.000266040838221885,0.0409587585615834,13.295521485321,1.49409234830774,1,5.7668183894896,0.213441764043962,0.00353731408434122,0.209904449959621,0.065859999271585,0.209904449959621
"100","Dm_00008555-RA",0.000274091034550502,0.0409587585615834,13.2396366547523,1.26938687555299,1,6.26709829930517,0.181340982221855,0.00210636338987937,0.179234618831976,0.0645951915057577,0.179234618831976
"101","Dm_00013980-RA",0.000273233384176447,0.0409587585615834,13.2455112050725,3.21057896940033,1,6.54882799701997,0.458654138485762,0.00178605920137077,0.45686807928439,0.0662471830313515,0.45686807928439
"102","Dm_00016865-RA",0.000272967489919419,0.0409587585615834,13.2473362457968,4.67408478330426,1,5.70058886879053,0.667726397614894,0.0047151890615954,0.663011208553299,0.0664707255949725,0.663011208553299
"103","Dm_00020075-RA",0.000267142672254366,0.0409587585615834,13.2877725920079,1.28273045005963,1,5.04888400006499,0.183247207151375,0.00765560586386373,0.175591601287511,0.0825631517777841,0.175591601287511
"104","Dm_00000832-RA",0.000290359219429761,0.041488497523426,13.131583788815,7.73845844268587,1,4.85879063712429,1.10549406324084,0.0123791765346013,1.09311488670624,0.0909991364824173,1.09311488670624
"105","Dm_00009478-RA",0.000288074917111562,0.041488497523426,13.1463822700299,1.4201407950409,1,6.51541989509345,0.202877256434415,0.00163062745496878,0.201246628979446,0.0659908277683272,0.201246628979446
"106","Dm_00010905-RA",0.000287282315288413,0.041488497523426,13.151544671296,1.00502007212184,1,6.12817929608456,0.143574296017406,0.00268195057483226,0.140892345442574,0.0643681662637849,0.140892345442574
"107","Dm_00007744-RA",0.00029530741271209,0.0418011782517506,13.0999261921224,8.33773366746343,1,4.71732553039757,1.19110480963763,0.0184789542922342,1.1726258553454,0.09794467427137,1.1726258553454
"108","Dm_00001389-RA",0.000301130851484663,0.0422308136720992,13.0633469509765,15.406698903901,1,3.01976309230244,2.20095698627158,0.0995627333218932,2.10139425294968,0.266307828883908,2.10139425294968
"109","Dm_00015104-RA",0.000304127626253029,0.0422597892406273,13.0448000528445,1.07141889439936,1,6.14227981425008,0.153059842057052,0.00251836991436135,0.150541472142691,0.0643683467669593,0.150541472142691
"110","Dm_00001118-RA",0.000324488552090276,0.0423352390489677,12.9234654994215,0.955289867881071,1,5.52211205421824,0.136469981125868,0.00482266918697938,0.131647311938888,0.0690800886404525,0.131647311938888
"111","Dm_00001602-RA",0.000346597757960649,0.0423352390489677,12.8001165493164,0.895326710563191,1,5.87866152796297,0.127903815794742,0.00287022317680913,0.125033592617932,0.0651333944210492,0.125033592617932
"112","Dm_00001919-RA",0.000314970694315888,0.0423352390489677,12.9791989527094,1.00145906240938,1,6.39670343257015,0.143065580344197,0.00181354291170133,0.141252037432496,0.0651947462771977,0.141252037432496
"113","Dm_00003237-RA",0.000340970782401677,0.0423352390489677,12.8307405196336,5.17358124365884,1,5.28201869865907,0.739083034808406,0.00704993089123973,0.732033103917166,0.0749410206689661,0.732033103917166
"114","Dm_00007095-RA",0.000336223420092195,0.0423352390489677,12.8569763511818,7.5505136816324,1,4.89098944177692,1.07864481166177,0.0136574772601609,1.06498733440161,0.0894659951494306,1.06498733440161
"115","Dm_00008955-RA",0.000341157148794305,0.0423352390489677,12.8297181130586,5.53965224729526,1,5.47052500676036,0.791378892470751,0.00604806235566745,0.785330830115084,0.0701387217370243,0.785330830115084
"116","Dm_00010382-RA",0.000309446539611041,0.0423352390489677,13.0123307774461,2.09043771197459,1,8.81433474697308,0.298633958853513,0.000161119836406139,0.298472839017107,0.12412461681585,0.298472839017107
"117","Dm_00010742-RA",0.000338585175810181,0.0423352390489677,12.8438779712367,1.4940496298409,1,5.71179325057209,0.213435661405842,0.00372868991575209,0.20970697149009,0.0663560942306178,0.20970697149009
"118","Dm_00011711-RA",0.000320750219555719,0.0423352390489677,12.9451568707436,1.24108772818941,1,6.10221220342119,0.177298246884203,0.00233756229624078,0.174960684587961,0.0643826329032767,0.174960684587961
"119","Dm_00015874-RA",0.000333604216288436,0.0423352390489677,12.8716114951538,2.35699090319634,1,5.55781866855076,0.336712986170905,0.00487435068421928,0.331838635486686,0.0684258255420431,0.331838635486686
"120","Dm_00016479-RA",0.000324226378248569,0.0423352390489677,12.9249785053646,1.48328942110956,1,7.15176112845753,0.211898488729937,0.000967622087515468,0.210930866642421,0.0731038576279063,0.210930866642421
"121","Dm_00016891-RA",0.000327032898899364,0.0423352390489677,12.9088457710856,1.35067939892784,1,7.02296718570673,0.192954199846835,0.000878860883747651,0.192075338963087,0.0712550143116574,0.192075338963087
"122","Dm_00017407-RA",0.00034404687968717,0.0423352390489677,12.81393671688,1.88626875725897,1,5.87460705137227,0.26946696532271,0.00343551949531768,0.266031445827393,0.0651544026031508,0.266031445827393
"123","Dm_00017488-RA",0.000336086912849228,0.0423352390489677,12.8577362590017,3.95428823671778,1,4.74536485435859,0.564898319531111,0.0103252473738833,0.554573072157228,0.0965597292057586,0.554573072157228
"124","Dm_00017526-RA",0.000330444129368408,0.0423352390489677,12.8894239107291,10.7503981549984,1,4.07289555708346,1.53577116499977,0.0465795211457897,1.48919164385398,0.13910648231466,1.48919164385398
"125","Dm_00003258-RA",0.000353628615005602,0.0428484720229988,12.762549252222,1.13151673321117,1,6.15298261536926,0.161645247601596,0.00243535912180947,0.159209888479786,0.0643721573409592,0.159209888479786
"126","Dm_00015134-RA",0.000360093757499982,0.0432855559610693,12.7286636307494,1.79287041105607,1,5.93012252349132,0.256124344436582,0.0030783393148974,0.253046005121684,0.0648935266151958,0.253046005121684
"127","Dm_00004567-RA",0.000366337553323231,0.0436893589183752,12.6965156346183,1.43902852640394,1,5.71250331020565,0.205575503771992,0.00366143768007805,0.201914066091913,0.066348993507425,0.201914066091913
"128","Dm_00003855-RA",0.000375039388568304,0.0441047953898764,12.6526216765645,2.11047301752465,1,7.38139745190037,0.301496145360664,0.000781300472082915,0.300714844888581,0.0769787876281084,0.300714844888581
"129","Dm_00004034-RA",0.000385714454407031,0.0441047953898764,12.6001565194994,1.2405188766936,1,6.44552289666266,0.177216982384801,0.00175592262076238,0.175461059764038,0.065497874912311,0.175461059764038
"130","Dm_00004350-RA",0.000387292868536482,0.0441047953898764,12.592523554749,0.999785456294807,1,7.04956630741557,0.142826493756402,0.00103642654935697,0.141790067207044,0.0716186293909769,0.141790067207044
"131","Dm_00010003-RA",0.000386244712583923,0.0441047953898764,12.5975887647001,2.61437666536946,1,4.33310107726569,0.373482380767066,0.0160090685564061,0.35747331221066,0.120107423055944,0.35747331221066
"132","Dm_00012350-RA",0.000380833456139398,0.0441047953898764,12.6239611995032,2.08485975762923,1,6.30993050397928,0.297837108232747,0.00206725617154431,0.295769852061203,0.0647567743135997,0.295769852061203
"133","Dm_00018910-RA",0.000381443082154395,0.0441047953898764,12.6209712820016,8.59871935543871,1,4.13762852457149,1.22838847934839,0.022789888295569,1.20559859105282,0.134108732569517,1.20559859105282
"134","Dm_00004454-RA",0.000390873930661493,0.044180422043276,12.5753218168923,1.75679542304504,1,6.04677927681539,0.250970774720721,0.00257179867564579,0.248398976045074,0.0644810278053352,0.248398976045074
"135","Dm_00005048-RA",0.000406833543035725,0.0456437099468081,12.5005439685461,2.6619600179406,1,7.25669039148809,0.380280002562943,0.00103642624595917,0.379243576316983,0.0747793322408616,0.379243576316983
"136","Dm_00003948-RA",0.000411037667382073,0.0457762978688888,12.4813380767477,10.1650164724297,1,2.83620253094048,1.4521452103471,0.147949012153921,1.30419619819318,0.304936108028338,1.30419619819318
"137","Dm_00013849-RA",0.000417221412770953,0.0461258066994807,12.4534457372985,1.89389509958508,1,4.87115646154636,0.270556442797869,0.0083422896232805,0.262214153174589,0.0904067852201137,0.262214153174589
"138","Dm_00011220-RA",0.000435920838938989,0.0478438914968835,12.3715702227475,1.07414355928596,1,5.24260348998739,0.153449079897994,0.00602435548904261,0.147424724408952,0.0760864135900277,0.147424724408952
