"","gene_ID","module"
"4995","Dm_00009134-RA",4
"4996","Dm_00009137-RA",4
"4997","Dm_00009143-RA",2
"4998","Dm_00009144-RA",2
"4999","Dm_00009148-RA",9
"5000","Dm_00009149-RA",4
"5001","Dm_00009151-RA",2
"5002","Dm_00009153-RA",7
"5003","Dm_00009156-RA",3
"5004","Dm_00009160-RA",3
"5005","Dm_00009162-RA",3
"5006","Dm_00009164-RA",3
"5007","Dm_00009165-RA",9
"5008","Dm_00009170-RA",4
"5009","Dm_00009171-RA",3
"5010","Dm_00009172-RA",10
"5011","Dm_00009173-RA",7
"5012","Dm_00009176-RA",4
"5013","Dm_00009177-RA",4
"5014","Dm_00009178-RA",2
"5015","Dm_00009180-RA",7
"5016","Dm_00009182-RA",2
"5017","Dm_00009184-RA",3
"5018","Dm_00009187-RA",2
"5019","Dm_00009189-RA",9
"5020","Dm_00009190-RA",9
"5021","Dm_00009192-RA",3
"5022","Dm_00009193-RA",7
"5023","Dm_00009194-RA",9
"5024","Dm_00009195-RA",3
"5025","Dm_00009196-RA",3
"5026","Dm_00009199-RA",3
"5027","Dm_00009204-RA",6
"5028","Dm_00009208-RA",4
"5029","Dm_00009209-RA",10
"5030","Dm_00009212-RA",3
"5031","Dm_00009213-RA",2
"5032","Dm_00009215-RA",2
"5033","Dm_00009217-RA",2
"5034","Dm_00009218-RA",3
"5035","Dm_00009220-RA",7
"5036","Dm_00009222-RA",2
"5037","Dm_00009224-RA",2
"5038","Dm_00009226-RA",13
"5039","Dm_00009227-RA",2
"5040","Dm_00009228-RA",6
"5041","Dm_00009230-RA",4
"5042","Dm_00009231-RA",2
"5043","Dm_00009232-RA",3
"5044","Dm_00009233-RA",3
"5045","Dm_00009234-RA",3
"5046","Dm_00009235-RA",9
"5047","Dm_00009237-RA",3
"5048","Dm_00009238-RA",3
"5049","Dm_00009243-RA",3
"5050","Dm_00009246-RA",3
"5051","Dm_00009247-RA",3
"5052","Dm_00009248-RA",3
"5053","Dm_00009249-RA",2
"5054","Dm_00009250-RA",2
"5055","Dm_00009251-RA",2
"5056","Dm_00009252-RA",2
"5057","Dm_00009253-RA",7
"5058","Dm_00009254-RA",7
"5059","Dm_00009259-RA",3
"5060","Dm_00009260-RA",10
"5061","Dm_00009262-RA",2
"5062","Dm_00009264-RA",3
"5063","Dm_00009265-RA",2
"5064","Dm_00009268-RA",4
"5065","Dm_00009269-RA",4
"5066","Dm_00009272-RA",3
"5067","Dm_00009273-RA",10
"5068","Dm_00009274-RA",3
"5069","Dm_00009275-RA",9
"5070","Dm_00009277-RA",10
"5071","Dm_00009279-RA",4
"5072","Dm_00009280-RA",10
"5073","Dm_00009284-RA",10
"5074","Dm_00009285-RA",10
"5075","Dm_00009287-RA",2
"5076","Dm_00009294-RA",4
"5077","Dm_00009295-RA",3
"5078","Dm_00009297-RA",3
"5079","Dm_00009298-RA",4
"5080","Dm_00009301-RA",6
"5081","Dm_00009302-RA",4
"5082","Dm_00009303-RA",10
"5083","Dm_00009307-RA",3
"5084","Dm_00009308-RA",3
"5085","Dm_00009310-RA",2
"5086","Dm_00009313-RA",16
"5087","Dm_00009314-RA",6
"5088","Dm_00009317-RA",10
"5089","Dm_00009325-RA",7
"5090","Dm_00009327-RA",4
"5091","Dm_00009329-RA",3
"5092","Dm_00009330-RA",3
"5093","Dm_00009331-RA",3
"5094","Dm_00009333-RA",2
"5095","Dm_00009334-RA",2
"5096","Dm_00009337-RA",7
"5097","Dm_00009338-RA",10
"5098","Dm_00009342-RA",3
"5099","Dm_00009343-RA",2
"5100","Dm_00009344-RA",6
"5101","Dm_00009353-RA",4
"5102","Dm_00009354-RA",3
"5103","Dm_00009356-RA",16
"5104","Dm_00009357-RA",2
"5105","Dm_00009360-RA",6
"5106","Dm_00009363-RA",3
"5107","Dm_00009366-RA",7
"5108","Dm_00009367-RA",2
"5109","Dm_00009369-RA",4
"5110","Dm_00009370-RA",2
"5111","Dm_00009371-RA",3
"5112","Dm_00009372-RA",6
"5113","Dm_00009374-RA",2
"5114","Dm_00009375-RA",168
"5115","Dm_00009377-RA",2
"5116","Dm_00009378-RA",10
"5117","Dm_00009379-RA",10
"5118","Dm_00009382-RA",3
"5119","Dm_00009389-RA",10
"5120","Dm_00009390-RA",4
"5121","Dm_00009391-RA",16
"5122","Dm_00009394-RA",10
"5123","Dm_00009398-RA",2
"5124","Dm_00009399-RA",3
"5125","Dm_00009401-RA",2
"5126","Dm_00009402-RA",2
"5127","Dm_00009403-RA",2
"5128","Dm_00009404-RA",4
"5129","Dm_00009407-RA",2
"5130","Dm_00009408-RA",3
"5131","Dm_00009409-RA",16
"5132","Dm_00009410-RA",2
"5133","Dm_00009412-RA",6
"5134","Dm_00009413-RA",4
"5135","Dm_00009414-RA",4
"5136","Dm_00009417-RA",2
"5137","Dm_00009422-RA",2
"5138","Dm_00009423-RA",10
"5139","Dm_00009425-RA",3
"5140","Dm_00009426-RA",3
"5141","Dm_00009428-RA",3
"5142","Dm_00009429-RA",16
"5143","Dm_00009430-RA",7
"5144","Dm_00009437-RA",3
"5145","Dm_00009438-RA",2
"5146","Dm_00009439-RA",3
"5147","Dm_00009440-RA",3
"5148","Dm_00009441-RA",3
"5149","Dm_00009442-RA",6
"5150","Dm_00009443-RA",3
"5151","Dm_00009447-RA",4
"5152","Dm_00009448-RA",9
"5153","Dm_00009451-RA",2
"5154","Dm_00009454-RA",3
"5155","Dm_00009459-RA",2
"5156","Dm_00009461-RA",10
"5157","Dm_00009464-RA",4
"5158","Dm_00009469-RA",13
"5159","Dm_00009470-RA",2
"5160","Dm_00009471-RA",16
"5161","Dm_00009472-RA",16
"5162","Dm_00009475-RA",9
"5163","Dm_00009477-RA",4
"5164","Dm_00009478-RA",4
"5165","Dm_00009481-RA",4
"5166","Dm_00009482-RA",4
"5167","Dm_00009483-RA",3
"5168","Dm_00009484-RA",10
"5169","Dm_00009488-RA",4
"5170","Dm_00009490-RA",9
"5171","Dm_00009491-RA",3
"5172","Dm_00009492-RA",3
"5173","Dm_00009494-RA",10
"5174","Dm_00009496-RA",9
"5175","Dm_00009500-RA",10
"5176","Dm_00009502-RA",3
"5177","Dm_00009503-RA",10
"5178","Dm_00009506-RA",2
"5179","Dm_00009512-RA",3
"5180","Dm_00009514-RA",2
"5181","Dm_00009515-RA",3
"5182","Dm_00009516-RA",3
"5183","Dm_00009517-RA",4
"5184","Dm_00009522-RA",2
"5185","Dm_00009523-RA",2
"5186","Dm_00009525-RA",10
"5187","Dm_00009526-RA",3
"5188","Dm_00009527-RA",9
"5189","Dm_00009528-RA",3
"5190","Dm_00009532-RA",2
"5191","Dm_00009533-RA",6
"5192","Dm_00009535-RA",10
"5193","Dm_00009536-RA",10
"5194","Dm_00009539-RA",9
"5195","Dm_00009541-RA",3
"5196","Dm_00009546-RA",10
"5197","Dm_00009547-RA",3
"5198","Dm_00009549-RA",2
"5199","Dm_00009555-RA",3
"5200","Dm_00009557-RA",16
"5201","Dm_00009558-RA",6
"5202","Dm_00009559-RA",9
"5203","Dm_00009560-RA",4
"5204","Dm_00009565-RA",3
"5205","Dm_00009568-RA",10
"5206","Dm_00009570-RA",6
"5207","Dm_00009575-RA",4
"5208","Dm_00009577-RA",6
"5209","Dm_00009583-RA",16
"5210","Dm_00009584-RA",2
"5211","Dm_00009585-RA",16
"5212","Dm_00009587-RA",2
"5213","Dm_00009588-RA",2
"5214","Dm_00009589-RA",2
"5215","Dm_00009590-RA",4
"5216","Dm_00009591-RA",2
"5217","Dm_00009592-RA",7
"5218","Dm_00009596-RA",3
"5219","Dm_00009598-RA",4
"5220","Dm_00009599-RA",16
"5221","Dm_00009603-RA",3
"5222","Dm_00009605-RA",2
"5223","Dm_00009606-RA",2
"5224","Dm_00009608-RA",2
"5225","Dm_00009609-RA",2
"5226","Dm_00009610-RA",16
"5227","Dm_00009611-RA",2
"5228","Dm_00009612-RA",13
"5229","Dm_00009613-RA",3
"5230","Dm_00009615-RA",3
"5231","Dm_00009617-RA",9
"5232","Dm_00009618-RA",7
"5233","Dm_00009619-RA",6
"5234","Dm_00009620-RA",3
"5235","Dm_00009621-RA",3
"5236","Dm_00009622-RA",3
"5237","Dm_00009623-RA",4
"5238","Dm_00009625-RA",7
"5239","Dm_00009626-RA",13
"5240","Dm_00009630-RA",7
"5241","Dm_00009632-RA",3
"5242","Dm_00009633-RA",7
"5243","Dm_00009638-RA",6
"5244","Dm_00009639-RA",3
"5245","Dm_00009643-RA",16
"5246","Dm_00009646-RA",7
"5247","Dm_00009648-RA",3
"5248","Dm_00009654-RA",4
"5249","Dm_00009656-RA",3
"5250","Dm_00009662-RA",7
"5251","Dm_00009668-RA",9
"5252","Dm_00009669-RA",2
"5253","Dm_00009670-RA",10
"5254","Dm_00009672-RA",4
"5255","Dm_00009674-RA",7
"5256","Dm_00009675-RA",10
"5257","Dm_00009677-RA",4
"5258","Dm_00009678-RA",4
"5259","Dm_00009680-RA",10
"5260","Dm_00009681-RA",3
"5261","Dm_00009682-RA",4
"5262","Dm_00009683-RA",2
"5263","Dm_00009686-RA",2
"5264","Dm_00009687-RA",2
"5265","Dm_00009688-RA",4
"5266","Dm_00009689-RA",6
"5267","Dm_00009690-RA",3
"5268","Dm_00009693-RA",7
"5269","Dm_00009694-RA",7
"5270","Dm_00009695-RA",13
"5271","Dm_00009698-RA",4
"5272","Dm_00009699-RA",13
"5273","Dm_00009700-RA",10
"5274","Dm_00009707-RA",3
"5275","Dm_00009714-RA",9
"5276","Dm_00009715-RA",10
"5277","Dm_00009716-RA",13
"5278","Dm_00009717-RA",9
"5279","Dm_00009720-RA",10
"5280","Dm_00009723-RA",3
"5281","Dm_00009724-RA",10
"5282","Dm_00009725-RA",3
"5283","Dm_00009726-RA",3
"5284","Dm_00009729-RA",16
"5285","Dm_00009730-RA",3
"5286","Dm_00009731-RA",16
"5287","Dm_00009732-RA",4
"5288","Dm_00009733-RA",2
"5289","Dm_00009736-RA",6
"5290","Dm_00009737-RA",7
"5291","Dm_00009739-RA",2
"5292","Dm_00009740-RA",2
"5293","Dm_00009741-RA",13
"5294","Dm_00009743-RA",6
"5295","Dm_00009744-RA",3
"5296","Dm_00009745-RA",3
"5297","Dm_00009747-RA",2
"5298","Dm_00009748-RA",4
"5299","Dm_00009750-RA",7
"5300","Dm_00009753-RA",3
"5301","Dm_00009755-RA",7
"5302","Dm_00009757-RA",24
"5303","Dm_00009760-RA",10
"5304","Dm_00009761-RA",2
"5305","Dm_00009763-RA",4
"5306","Dm_00009764-RA",2
"5307","Dm_00009765-RA",2
"5308","Dm_00009767-RA",10
"5309","Dm_00009768-RA",4
"5310","Dm_00009769-RA",16
"5311","Dm_00009770-RA",3
"5312","Dm_00009771-RA",3
"5313","Dm_00009774-RA",4
"5314","Dm_00009775-RA",10
"5315","Dm_00009776-RA",10
"5316","Dm_00009778-RA",2
"5317","Dm_00009779-RA",3
"5318","Dm_00009780-RA",2
"5319","Dm_00009782-RA",2
"5320","Dm_00009783-RA",3
"5321","Dm_00009785-RA",3
"5322","Dm_00009786-RA",3
"5323","Dm_00009787-RA",7
"5324","Dm_00009791-RA",3
"5325","Dm_00009793-RA",10
"5326","Dm_00009794-RA",10
"5327","Dm_00009795-RA",16
"5328","Dm_00009796-RA",3
"5329","Dm_00009798-RA",3
"5330","Dm_00009802-RA",2
"5331","Dm_00009803-RA",10
"5332","Dm_00009805-RA",2
"5333","Dm_00009806-RA",3
"5334","Dm_00009807-RA",16
"5335","Dm_00009809-RA",9
"5336","Dm_00009812-RA",3
"5337","Dm_00009813-RA",2
"5338","Dm_00009814-RA",2
"5339","Dm_00009815-RA",3
"5340","Dm_00009817-RA",3
"5341","Dm_00009822-RA",2
"5342","Dm_00009824-RA",2
"5343","Dm_00009825-RA",6
"5344","Dm_00009828-RA",168
"5345","Dm_00009829-RA",2
"5346","Dm_00009831-RA",2
"5347","Dm_00009834-RA",2
"5348","Dm_00009841-RA",3
"5349","Dm_00009848-RA",2
"5350","Dm_00009850-RA",2
"5351","Dm_00009851-RA",2
"5352","Dm_00009853-RA",3
"5353","Dm_00009856-RA",2
"5354","Dm_00009857-RA",2
"5355","Dm_00009866-RA",10
"5356","Dm_00009869-RA",3
"5357","Dm_00009877-RA",9
"5358","Dm_00009884-RA",10
"5359","Dm_00009885-RA",7
"5360","Dm_00009888-RA",3
"5361","Dm_00009893-RA",10
"5362","Dm_00009894-RA",4
"5363","Dm_00009896-RA",16
"5364","Dm_00009897-RA",3
"5365","Dm_00009898-RA",4
"5366","Dm_00009899-RA",3
"5367","Dm_00009900-RA",3
"5368","Dm_00009901-RA",4
"5369","Dm_00009903-RA",3
"5370","Dm_00009907-RA",9
"5371","Dm_00009908-RA",4
"5372","Dm_00009909-RA",9
"5373","Dm_00009910-RA",3
"5374","Dm_00009913-RA",2
"5375","Dm_00009918-RA",7
"5376","Dm_00009920-RA",3
"5377","Dm_00009921-RA",3
"5378","Dm_00009922-RA",2
"5379","Dm_00009925-RA",3
"5380","Dm_00009931-RA",4
"5381","Dm_00009932-RA",7
"5382","Dm_00009933-RA",9
"5383","Dm_00009934-RA",3
"5384","Dm_00009937-RA",7
"5385","Dm_00009938-RA",5
"5386","Dm_00009941-RA",2
"5387","Dm_00009942-RA",9
"5388","Dm_00009945-RA",3
"5389","Dm_00009949-RA",3
"5390","Dm_00009953-RA",3
"5391","Dm_00009954-RA",2
"5392","Dm_00009955-RA",9
"5393","Dm_00009957-RA",2
"5394","Dm_00009958-RA",3
"5395","Dm_00009959-RA",460
"5396","Dm_00009960-RA",4
"5397","Dm_00009961-RA",10
"5398","Dm_00009964-RA",4
"5399","Dm_00009967-RA",9
"5400","Dm_00009968-RA",3
"5401","Dm_00009973-RA",7
"5402","Dm_00009976-RA",6
"5403","Dm_00009978-RA",6
"5404","Dm_00009980-RA",10
"5405","Dm_00009982-RA",9
"5406","Dm_00009983-RA",3
"5407","Dm_00009985-RA",9
"5408","Dm_00009986-RA",10
"5409","Dm_00009987-RA",13
"5410","Dm_00009989-RA",2
"5411","Dm_00009993-RA",6
"5412","Dm_00009994-RA",3
"5413","Dm_00009995-RA",3
"5414","Dm_00009996-RA",4
"5415","Dm_00009997-RA",3
"5416","Dm_00010003-RA",3
"5417","Dm_00010007-RA",3
"5418","Dm_00010008-RA",7
"5419","Dm_00010010-RA",10
"5420","Dm_00010011-RA",6
"5421","Dm_00010013-RA",3
"5422","Dm_00010015-RA",2
"5423","Dm_00010017-RA",16
"5424","Dm_00010019-RA",3
"5425","Dm_00010020-RA",3
"5426","Dm_00010022-RA",3
"5427","Dm_00010023-RA",6
"5428","Dm_00010024-RA",9
"5429","Dm_00010027-RA",2
"5430","Dm_00010028-RA",4
"5431","Dm_00010032-RA",2
"5432","Dm_00010034-RA",16
"5433","Dm_00010038-RA",2
"5434","Dm_00010039-RA",6
"5435","Dm_00010041-RA",10
"5436","Dm_00010044-RA",6
"5437","Dm_00010047-RA",3
"5438","Dm_00010048-RA",4
"5439","Dm_00010050-RA",2
"5440","Dm_00010056-RA",3
"5441","Dm_00010058-RA",7
"5442","Dm_00010059-RA",3
"5443","Dm_00010061-RA",4
"5444","Dm_00010063-RA",2
"5445","Dm_00010064-RA",2
"5446","Dm_00010066-RA",3
"5447","Dm_00010067-RA",9
"5448","Dm_00010068-RA",16
"5449","Dm_00010071-RA",3
"5450","Dm_00010072-RA",6
"5451","Dm_00010073-RA",16
"5452","Dm_00010079-RA",3
"5453","Dm_00010082-RA",7
"5454","Dm_00010090-RA",3
"5455","Dm_00010091-RA",3
"5456","Dm_00010093-RA",3
"5457","Dm_00010095-RA",3
"5458","Dm_00010097-RA",10
"5459","Dm_00010101-RA",2
"5460","Dm_00010102-RA",2
"5461","Dm_00010103-RA",16
"5462","Dm_00010104-RA",3
"5463","Dm_00010111-RA",3
"5464","Dm_00010112-RA",3
"5465","Dm_00010114-RA",10
"5466","Dm_00010120-RA",3
"5467","Dm_00010121-RA",10
"5468","Dm_00010123-RA",2
"5469","Dm_00010125-RA",10
"5470","Dm_00010126-RA",4
"5471","Dm_00010129-RA",4
"5472","Dm_00010133-RA",10
"5473","Dm_00010134-RA",5
"5474","Dm_00010136-RA",10
"5475","Dm_00010138-RA",10
"5476","Dm_00010139-RA",2
"5477","Dm_00010141-RA",3
"5478","Dm_00010142-RA",7
"5479","Dm_00010143-RA",10
"5480","Dm_00010144-RA",3
"5481","Dm_00010145-RA",4
"5482","Dm_00010147-RA",4
"5483","Dm_00010148-RA",7
"5484","Dm_00010149-RA",3
"5485","Dm_00010150-RA",7
"5486","Dm_00010152-RA",168
"5487","Dm_00010154-RA",16
"5488","Dm_00010155-RA",3
"5489","Dm_00010156-RA",3
"5490","Dm_00010159-RA",2
"5491","Dm_00010161-RA",16
"5492","Dm_00010162-RA",16
"5493","Dm_00010164-RA",7
"5494","Dm_00010170-RA",3
"5495","Dm_00010171-RA",4
"5496","Dm_00010177-RA",3
"5497","Dm_00010178-RA",6
"5498","Dm_00010179-RA",16
"5499","Dm_00010180-RA",4
"5500","Dm_00010181-RA",7
"5501","Dm_00010185-RA",2
"5502","Dm_00010186-RA",13
"5503","Dm_00010187-RA",4
"5504","Dm_00010188-RA",3
"5505","Dm_00010189-RA",3
"5506","Dm_00010190-RA",2
"5507","Dm_00010195-RA",6
"5508","Dm_00010196-RA",10
"5509","Dm_00010197-RA",3
"5510","Dm_00010199-RA",10
"5511","Dm_00010203-RA",2
"5512","Dm_00010204-RA",3
"5513","Dm_00010206-RA",4
"5514","Dm_00010207-RA",2
"5515","Dm_00010213-RA",7
"5516","Dm_00010216-RA",10
"5517","Dm_00010218-RA",4
"5518","Dm_00010219-RA",4
"5519","Dm_00010220-RA",4
"5520","Dm_00010223-RA",4
"5521","Dm_00010225-RA",10
"5522","Dm_00010227-RA",3
"5523","Dm_00010230-RA",9
"5524","Dm_00010235-RA",13
"5525","Dm_00010237-RA",3
"5526","Dm_00010239-RA",7
"5527","Dm_00010242-RA",10
"5528","Dm_00010243-RA",9
"5529","Dm_00010249-RA",2
"5530","Dm_00010252-RA",3
"5531","Dm_00010253-RA",3
"5532","Dm_00010258-RA",3
"5533","Dm_00010259-RA",3
"5534","Dm_00010260-RA",3
"5535","Dm_00010261-RA",4
"5536","Dm_00010262-RA",3
"5537","Dm_00010266-RA",10
"5538","Dm_00010267-RA",10
"5539","Dm_00010271-RA",7
"5540","Dm_00010274-RA",16
"5541","Dm_00010277-RA",13
"5542","Dm_00010278-RA",2
"5543","Dm_00010279-RA",16
"5544","Dm_00010280-RA",3
"5545","Dm_00010281-RA",2
"5546","Dm_00010288-RA",3
"5547","Dm_00010290-RA",4
"5548","Dm_00010291-RA",3
"5549","Dm_00010292-RA",10
"5550","Dm_00010293-RA",9
"5551","Dm_00010294-RA",4
"5552","Dm_00010295-RA",3
"5553","Dm_00010298-RA",3
"5554","Dm_00010299-RA",3
"5555","Dm_00010300-RA",7
"5556","Dm_00010301-RA",7
"5557","Dm_00010302-RA",3
"5558","Dm_00010303-RA",3
"5559","Dm_00010305-RA",10
"5560","Dm_00010306-RA",4
"5561","Dm_00010307-RA",7
"5562","Dm_00010308-RA",2
"5563","Dm_00010313-RA",7
"5564","Dm_00010320-RA",10
"5565","Dm_00010326-RA",4
"5566","Dm_00010333-RA",4
"5567","Dm_00010335-RA",4
"5568","Dm_00010337-RA",9
"5569","Dm_00010339-RA",2
"5570","Dm_00010341-RA",7
"5571","Dm_00010344-RA",24
"5572","Dm_00010348-RA",10
"5573","Dm_00010349-RA",6
"5574","Dm_00010355-RA",2
"5575","Dm_00010360-RA",4
"5576","Dm_00010362-RA",10
"5577","Dm_00010364-RA",3
"5578","Dm_00010366-RA",9
"5579","Dm_00010371-RA",7
"5580","Dm_00010372-RA",16
"5581","Dm_00010373-RA",3
"5582","Dm_00010374-RA",7
"5583","Dm_00010375-RA",10
"5584","Dm_00010381-RA",2
"5585","Dm_00010382-RA",10
"5586","Dm_00010384-RA",2
"5587","Dm_00010385-RA",3
"5588","Dm_00010387-RA",3
"5589","Dm_00010388-RA",168
"5590","Dm_00010389-RA",3
"5591","Dm_00010391-RA",3
"5592","Dm_00010394-RA",6
"5593","Dm_00010395-RA",6
"5594","Dm_00010397-RA",2
"5595","Dm_00010398-RA",4
"5596","Dm_00010400-RA",3
"5597","Dm_00010401-RA",3
"5598","Dm_00010402-RA",2
"5599","Dm_00010403-RA",7
"5600","Dm_00010404-RA",10
"5601","Dm_00010408-RA",3
"5602","Dm_00010410-RA",3
"5603","Dm_00010413-RA",10
"5604","Dm_00010416-RA",6
"5605","Dm_00010417-RA",3
"5606","Dm_00010422-RA",3
"5607","Dm_00010423-RA",13
"5608","Dm_00010433-RA",7
"5609","Dm_00010434-RA",9
"5610","Dm_00010435-RA",9
"5611","Dm_00010440-RA",3
"5612","Dm_00010445-RA",4
"5613","Dm_00010450-RA",2
"5614","Dm_00010453-RA",3
"5615","Dm_00010454-RA",2
"5616","Dm_00010455-RA",3
"5617","Dm_00010458-RA",3
"5618","Dm_00010459-RA",3
"5619","Dm_00010465-RA",3
"5620","Dm_00010466-RA",10
"5621","Dm_00010469-RA",10
"5622","Dm_00010471-RA",3
"5623","Dm_00010472-RA",3
"5624","Dm_00010473-RA",4
"5625","Dm_00010475-RA",7
"5626","Dm_00010476-RA",2
"5627","Dm_00010477-RA",2
"5628","Dm_00010478-RA",3
"5629","Dm_00010479-RA",16
"5630","Dm_00010481-RA",3
"5631","Dm_00010484-RA",3
"5632","Dm_00010485-RA",3
"5633","Dm_00010486-RA",6
"5634","Dm_00010487-RA",3
"5635","Dm_00010488-RA",6
"5636","Dm_00010489-RA",3
"5637","Dm_00010491-RA",7
"5638","Dm_00010492-RA",3
"5639","Dm_00010494-RA",3
"5640","Dm_00010495-RA",7
"5641","Dm_00010496-RA",4
"5642","Dm_00010497-RA",10
"5643","Dm_00010498-RA",2
"5644","Dm_00010499-RA",7
"5645","Dm_00010500-RA",3
"5646","Dm_00010501-RA",2
"5647","Dm_00010503-RA",3
"5648","Dm_00010504-RA",2
"5649","Dm_00010505-RA",4
"5650","Dm_00010508-RA",13
"5651","Dm_00010511-RA",2
"5652","Dm_00010512-RA",6
"5653","Dm_00010516-RA",10
"5654","Dm_00010517-RA",6
"5655","Dm_00010518-RA",4
"5656","Dm_00010521-RA",2
"5657","Dm_00010525-RA",3
"5658","Dm_00010527-RA",6
"5659","Dm_00010528-RA",4
"5660","Dm_00010529-RA",2
"5661","Dm_00010530-RA",3
"5662","Dm_00010531-RA",3
"5663","Dm_00010532-RA",2
"5664","Dm_00010533-RA",2
"5665","Dm_00010534-RA",9
"5666","Dm_00010536-RA",4
"5667","Dm_00010538-RA",2
"5668","Dm_00010541-RA",9
"5669","Dm_00010543-RA",3
"5670","Dm_00010545-RA",7
"5671","Dm_00010546-RA",7
"5672","Dm_00010549-RA",4
"5673","Dm_00010550-RA",3
"5674","Dm_00010554-RA",2
"5675","Dm_00010555-RA",10
"5676","Dm_00010556-RA",13
"5677","Dm_00010557-RA",3
"5678","Dm_00010558-RA",7
"5679","Dm_00010559-RA",7
"5680","Dm_00010561-RA",10
"5681","Dm_00010563-RA",6
"5682","Dm_00010564-RA",7
"5683","Dm_00010570-RA",2
"5684","Dm_00010572-RA",9
"5685","Dm_00010573-RA",2
"5686","Dm_00010574-RA",2
"5687","Dm_00010578-RA",3
"5688","Dm_00010579-RA",3
"5689","Dm_00010582-RA",9
"5690","Dm_00010583-RA",6
"5691","Dm_00010585-RA",10
"5692","Dm_00010587-RA",3
"5693","Dm_00010588-RA",10
"5694","Dm_00010593-RA",7
"5695","Dm_00010594-RA",6
"5696","Dm_00010599-RA",3
"5697","Dm_00010601-RA",3
"5698","Dm_00010604-RA",10
"5699","Dm_00010608-RA",7
"5700","Dm_00010611-RA",9
"5701","Dm_00010621-RA",3
"5702","Dm_00010624-RA",2
"5703","Dm_00010628-RA",13
"5704","Dm_00010629-RA",10
"5705","Dm_00010630-RA",3
"5706","Dm_00010635-RA",3
"5707","Dm_00010639-RA",7
"5708","Dm_00010642-RA",10
"5709","Dm_00010643-RA",3
"5710","Dm_00010644-RA",3
"5711","Dm_00010645-RA",2
"5712","Dm_00010646-RA",3
"5713","Dm_00010649-RA",3
"5714","Dm_00010651-RA",9
"5715","Dm_00010652-RA",4
"5716","Dm_00010655-RA",7
"5717","Dm_00010656-RA",13
"5718","Dm_00010658-RA",2
"5719","Dm_00010659-RA",9
"5720","Dm_00010663-RA",3
"5721","Dm_00010665-RA",10
"5722","Dm_00010666-RA",9
"5723","Dm_00010669-RA",3
"5724","Dm_00010670-RA",10
"5725","Dm_00010673-RA",16
"5726","Dm_00010675-RA",16
"5727","Dm_00010680-RA",3
"5728","Dm_00010685-RA",3
"5729","Dm_00010686-RA",10
"5730","Dm_00010687-RA",10
"5731","Dm_00010688-RA",2
"5732","Dm_00010692-RA",7
"5733","Dm_00010693-RA",9
"5734","Dm_00010700-RA",2
"5735","Dm_00010706-RA",3
"5736","Dm_00010707-RA",7
"5737","Dm_00010711-RA",3
"5738","Dm_00010713-RA",6
"5739","Dm_00010716-RA",3
"5740","Dm_00010722-RA",7
"5741","Dm_00010723-RA",16
"5742","Dm_00010726-RA",9
"5743","Dm_00010727-RA",3
"5744","Dm_00010728-RA",10
"5745","Dm_00010731-RA",3
"5746","Dm_00010732-RA",2
"5747","Dm_00010734-RA",2
"5748","Dm_00010735-RA",16
"5749","Dm_00010736-RA",2
"5750","Dm_00010737-RA",2
"5751","Dm_00010738-RA",10
"5752","Dm_00010740-RA",2
"5753","Dm_00010741-RA",2
"5754","Dm_00010742-RA",3
"5755","Dm_00010743-RA",4
"5756","Dm_00010746-RA",3
"5757","Dm_00010748-RA",10
"5758","Dm_00010749-RA",2
"5759","Dm_00010752-RA",3
"5760","Dm_00010753-RA",9
"5761","Dm_00010757-RA",10
"5762","Dm_00010758-RA",2
"5763","Dm_00010760-RA",13
"5764","Dm_00010761-RA",3
"5765","Dm_00010763-RA",7
"5766","Dm_00010764-RA",16
"5767","Dm_00010768-RA",3
"5768","Dm_00010769-RA",10
"5769","Dm_00010773-RA",2
"5770","Dm_00010775-RA",4
"5771","Dm_00010779-RA",10
"5772","Dm_00010780-RA",2
"5773","Dm_00010781-RA",6
"5774","Dm_00010792-RA",4
"5775","Dm_00010795-RA",3
"5776","Dm_00010796-RA",3
"5777","Dm_00010797-RA",3
"5778","Dm_00010798-RA",2
"5779","Dm_00010799-RA",10
"5780","Dm_00010805-RA",6
"5781","Dm_00010807-RA",2
"5782","Dm_00010809-RA",3
"5783","Dm_00010814-RA",3
"5784","Dm_00010819-RA",10
"5785","Dm_00010826-RA",3
"5786","Dm_00010827-RA",2
"5787","Dm_00010831-RA",4
"5788","Dm_00010832-RA",10
"5789","Dm_00010833-RA",6
"5790","Dm_00010835-RA",3
"5791","Dm_00010837-RA",2
"5792","Dm_00010840-RA",4
"5793","Dm_00010841-RA",10
"5794","Dm_00010845-RA",7
"5795","Dm_00010846-RA",9
"5796","Dm_00010849-RA",7
"5797","Dm_00010851-RA",3
"5798","Dm_00010852-RA",2
"5799","Dm_00010853-RA",3
"5800","Dm_00010854-RA",3
"5801","Dm_00010855-RA",4
"5802","Dm_00010857-RA",10
"5803","Dm_00010858-RA",10
"5804","Dm_00010863-RA",9
"5805","Dm_00010864-RA",3
"5806","Dm_00010869-RA",3
"5807","Dm_00010871-RA",3
"5808","Dm_00010872-RA",3
"5809","Dm_00010875-RA",7
"5810","Dm_00010876-RA",4
"5811","Dm_00010878-RA",3
"5812","Dm_00010882-RA",10
"5813","Dm_00010884-RA",2
"5814","Dm_00010888-RA",3
"5815","Dm_00010889-RA",10
"5816","Dm_00010892-RA",7
